epoch,train_loss,val_loss,lr
1,0.47865908532587004,0.2944996240255716,0.001
2,0.2928090897298628,0.1606558895124978,0.001
3,0.2755423408362173,0.1479648930001092,0.001
4,0.25286524604511945,0.15877010962450422,0.001
5,0.24806943736623266,0.12438116260828116,0.001
6,0.2225022399083688,0.12645631609158917,0.001
7,0.22836472066286218,0.10277300792157928,0.001
8,0.2243435653948015,0.115889121915077,0.001
9,0.2122447643121938,0.1103289806933114,0.001
10,0.20502832980566127,0.09719220539316153,0.001
11,0.20785493245047906,0.12432265205261035,0.001
12,0.19849500674287052,0.08632274405349107,0.001
13,0.19388901113822896,0.09166358864599175,0.001
14,0.1978135668889596,0.09964070274627014,0.001
15,0.1909301088702294,0.07879828948241013,0.001
16,0.194304652154232,0.11275260681872601,0.001
17,0.18381116690387864,0.11552961297454811,0.001
18,0.18446007066516465,0.09707413066725631,0.001
19,0.18573982562856434,0.0839384627726042,0.001
20,0.17537708669153165,0.08045298377342852,0.001
21,0.1807208318116417,0.08036030419952386,0.001
22,0.1739409307318349,0.12056559815759703,0.001
23,0.17614654967541335,0.09645258272305512,0.001
24,0.1819239326702651,0.09092659172374051,0.0005
25,0.17740238876112047,0.09321978921830515,0.0005
26,0.17071776146529824,0.10681732953254715,0.0005
27,0.17526962302064383,0.08952388938490327,0.0005
28,0.17188554180779336,0.10853601922660996,0.0005
29,0.1666311393181483,0.09164065650136738,0.0005
30,0.17323646179023183,0.12284858165295807,0.0005
31,0.17180475579795018,0.09038411595778309,0.0005
32,0.17650229392513153,0.08522309264328791,0.0005
33,0.17124637180545424,0.09455936860145528,0.00025
34,0.16448937531654126,0.09161230166266848,0.00025
35,0.16361450166257907,0.08660092172245462,0.00025
