feature,importance
Ask Price,0.0049655348051993835
Bid Price,0.0028540137380546693
Price to Book Ratio,0.002606899997808904
High Price,0.00206140579789247
Low Price,0.0017917983681852608
Price Earnings Ratio,0.0017586504435494294
Price Change 1 Day Percent,0.0017259166858629605
Moving Average 20 Day,0.00170678339808079
Dividend Indicated Yld - Gross,0.0016234817353542727
Price to Sales Ratio,0.0011558850893418136
