date,forecast_price
2024-12-31,1407.1035
2025-01-01,1408.8354
2025-01-02,1409.21
2025-01-03,1409.48
2025-01-04,1409.6478
2025-01-05,1409.7593
2025-01-06,1409.8339
2025-01-07,1409.8853
2025-01-08,1409.9207
2025-01-09,1409.9458
2025-01-10,1409.9635
2025-01-11,1409.9763
2025-01-12,1409.9856
2025-01-13,1409.9924
2025-01-14,1409.9974
2025-01-15,1410.0012
2025-01-16,1410.0039
2025-01-17,1410.0061
2025-01-18,1410.0076
2025-01-19,1410.0088
2025-01-20,1410.0098
2025-01-21,1410.0105
2025-01-22,1410.011
2025-01-23,1410.0115
2025-01-24,1410.0118
2025-01-25,1410.0121
2025-01-26,1410.0122
2025-01-27,1410.0125
2025-01-28,1410.0126
2025-01-29,1410.0127
