date,forecast_price
2024-12-31,3364.7795
2025-01-01,3367.7554
2025-01-02,3369.9543
2025-01-03,3371.586
2025-01-04,3372.7852
2025-01-05,3373.656
2025-01-06,3374.2825
2025-01-07,3374.7295
2025-01-08,3375.047
2025-01-09,3375.2717
2025-01-10,3375.4304
2025-01-11,3375.5425
2025-01-12,3375.6213
2025-01-13,3375.6768
2025-01-14,3375.7158
2025-01-15,3375.7434
2025-01-16,3375.7627
2025-01-17,3375.7761
2025-01-18,3375.7856
2025-01-19,3375.7922
2025-01-20,3375.7969
2025-01-21,3375.8
2025-01-22,3375.8022
2025-01-23,3375.8037
2025-01-24,3375.805
2025-01-25,3375.8057
2025-01-26,3375.8062
2025-01-27,3375.8064
2025-01-28,3375.8066
2025-01-29,3375.807
