feature,importance
Price to Sales Ratio,179843747917.95605
Bid Price,179843747917.95343
Moving Average 20 Day,0.005324722018224911
High Price,0.004356116517980542
Low Price,0.004136184516427038
Price Change 1 Day Percent,0.003917807200707921
Price Earnings Ratio,0.0033220828647130274
Price to Book Ratio,0.003183398602799878
Ask Price,0.0031456957525138546
Dividend Indicated Yld - Gross,0.0028472795422929886
