feature,importance
Price Earnings Ratio,0.00831490003296898
Moving Average 20 Day,0.006886798175724429
Low Price,0.006812993230737946
exchange_rate_usd_idr,0.005482833250425756
Price Change 1 Day Percent,0.0033998052977646316
Price to Book Ratio,0.00331915834944488
bi_rate,0.0031820493653261376
Price to Sales Ratio,0.003119684431779508
Ask Price,0.002945317733489596
High Price,0.0009837729235490135
cpi_index,0.000823330155496176
Bid Price,0.0007506672428765624
inflation_rate,0.0004427826808144649
Dividend Indicated Yld - Gross,0.0
ihsg_close,0.0
ihsg_return_1d,0.0
