date,forecast_price
2024-12-31,4068.2097
2025-01-01,4062.6506
2025-01-02,4056.205
2025-01-03,4050.553
2025-01-04,4045.3967
2025-01-05,4038.4346
2025-01-06,4032.7314
2025-01-07,4026.501
2025-01-08,4019.5898
2025-01-09,4012.445
2025-01-10,4004.7407
2025-01-11,3997.699
2025-01-12,3990.0935
2025-01-13,3981.7295
2025-01-14,3973.8835
2025-01-15,3965.774
2025-01-16,3957.6104
2025-01-17,3950.1877
2025-01-18,3942.1248
2025-01-19,3935.9243
2025-01-20,3930.8982
2025-01-21,3925.6252
2025-01-22,3919.6892
2025-01-23,3914.6755
2025-01-24,3908.2542
2025-01-25,3901.185
2025-01-26,3898.5225
2025-01-27,3895.2588
2025-01-28,3890.554
2025-01-29,3886.272
