feature,importance
Bid Price,0.003985385717406977
Ask Price,0.0037079795962086386
Moving Average 20 Day,0.00297695616920519
High Price,0.0029465891662582076
Price Earnings Ratio,0.002895477037744081
bi_rate,0.002894298044951472
Price to Book Ratio,0.0024680595483952475
Dividend Indicated Yld - Gross,0.00231538451300414
ihsg_return_1d,0.0022500788645074
ihsg_close,0.0020635623370608303
Price to Sales Ratio,0.001999229802526898
exchange_rate_usd_idr,0.0016637375825608077
Low Price,0.0015453253694840835
Price Change 1 Day Percent,0.001441274668414038
inflation_rate,0.001399057536087188
cpi_index,0.0007622879110080837
