epoch,train_loss,val_loss,lr
1,0.46987098094383023,0.5557246354076412,0.001
2,0.2650035102734856,0.4604371954927911,0.001
3,0.21960581494595416,0.44523385299113527,0.001
4,0.19620830945430262,0.3899603052920117,0.001
5,0.17709644119585713,0.36537876113867146,0.001
6,0.1613321896629094,0.4040221883318363,0.001
7,0.1480631308102693,0.38939597818887595,0.001
8,0.14037784916952947,0.38189884318616285,0.001
9,0.13833462227416296,0.34769787290296356,0.001
10,0.13888500049763683,0.34072688686507285,0.001
11,0.12928556495456286,0.36458358093054144,0.001
12,0.12830657159983044,0.35213396492433713,0.001
13,0.127587953209877,0.26542969593357096,0.001
14,0.11720731933484368,0.3265184884791052,0.001
15,0.11366086072391934,0.3451851945465956,0.001
16,0.12188080546035561,0.36640097084509465,0.001
17,0.11226923619547198,0.2721781533706438,0.001
18,0.11219584660931728,0.2663660849724616,0.001
19,0.11110958181401735,0.2609472531469274,0.001
20,0.1098537654539163,0.27051145744907273,0.001
21,0.11410190627566376,0.2960821830934578,0.001
22,0.11019469986679734,0.24505541357266042,0.001
23,0.10689985078081862,0.259470549149391,0.001
24,0.10983771108170991,0.28856158444097824,0.001
25,0.10798564241351193,0.293098501513749,0.001
26,0.10186467932330237,0.28097740541665983,0.001
27,0.09993807157521607,0.24460235797302984,0.001
28,0.100714692900685,0.2793826150310623,0.001
29,0.10000831546749266,0.22216931711404753,0.001
30,0.10162887119264158,0.22296141838277136,0.001
31,0.10019044495825272,0.22382570375929345,0.001
32,0.1012507341294733,0.21161436305179462,0.001
33,0.09678628009920906,0.2530704504334843,0.001
34,0.1014251606545568,0.21202291398893147,0.001
35,0.09525771551234748,0.19288529479976022,0.001
36,0.09619637634271362,0.23948380642837577,0.001
37,0.09887828589767537,0.22388065694929002,0.001
38,0.09300112083527563,0.20993402773961597,0.001
39,0.09779646768364855,0.2540678310366499,0.001
40,0.09592492265299657,0.20554815743352983,0.001
41,0.09593408335280675,0.2141860851318964,0.001
42,0.09424977580279005,0.20826837482985916,0.001
43,0.09495674811811003,0.21358799816289425,0.001
44,0.09519896293626463,0.2202392999942486,0.0005
45,0.09106646212198401,0.20674749385643673,0.0005
46,0.08629749073349874,0.22024506702150776,0.0005
47,0.09128000849998126,0.21601590927525277,0.0005
48,0.08881383143018223,0.21827391964016538,0.0005
49,0.09140231552196659,0.2210362761656999,0.0005
50,0.08836370574103461,0.20735021974101212,0.0005
