feature,importance
Price to Book Ratio,0.011554681615800496
Price Change 1 Day Percent,0.0073960932333850165
Moving Average 20 Day,0.007074954730665515
Price to Sales Ratio,0.006491854103902974
Bid Price,0.0064233347307890674
Low Price,0.006260624147641169
Dividend Indicated Yld - Gross,0.0056931510490054885
Ask Price,0.004027561439822116
Price Earnings Ratio,0.0008377711987122895
High Price,0.00016089933148274695
