feature,importance,model
t21_Price to Sales Ratio,0.0,xgb
t21_Moving Average 20 Day,0.0,xgb
t21_Low Price,0.0,xgb
t24_Moving Average 20 Day,0.0,xgb
t24_Low Price,0.0,xgb
t24_High Price,0.0,xgb
t24_Bid Price,0.0,xgb
t24_Ask Price,0.0,xgb
t23_Price Change 1 Day Percent,0.0,xgb
t23_Dividend Indicated Yld - Gross,0.0,xgb
t23_Price Earnings Ratio,0.0,xgb
t23_Price to Book Ratio,0.0,xgb
t23_Price to Sales Ratio,0.0,xgb
t23_Moving Average 20 Day,0.0,xgb
t23_Low Price,0.0,xgb
t23_High Price,0.0,xgb
t23_Bid Price,0.0,xgb
t23_Ask Price,0.0,xgb
t22_Price Change 1 Day Percent,0.0,xgb
t26_Ask Price,0.0,xgb
t25_Price Change 1 Day Percent,0.0,xgb
t25_Dividend Indicated Yld - Gross,0.0,xgb
t25_Price Earnings Ratio,0.0,xgb
t25_Price to Book Ratio,0.0,xgb
t25_Price to Sales Ratio,0.0,xgb
t25_Moving Average 20 Day,0.0,xgb
t25_Low Price,0.0,xgb
t25_High Price,0.0,xgb
t25_Bid Price,0.0,xgb
t25_Ask Price,0.0,xgb
t24_Price Change 1 Day Percent,0.0,xgb
t24_Dividend Indicated Yld - Gross,0.0,xgb
t24_Price Earnings Ratio,0.0,xgb
t24_Price to Book Ratio,0.0,xgb
t24_Price to Sales Ratio,0.0,xgb
t27_Price to Book Ratio,0.0,xgb
t27_Price to Sales Ratio,0.0,xgb
t27_Moving Average 20 Day,0.0,xgb
t27_Low Price,0.0,xgb
t27_High Price,0.0,xgb
t27_Bid Price,0.0,xgb
t27_Ask Price,0.0,xgb
t26_Price Change 1 Day Percent,0.0,xgb
t26_Dividend Indicated Yld - Gross,0.0,xgb
t26_Price Earnings Ratio,0.0,xgb
t26_Price to Book Ratio,0.0,xgb
t26_Price to Sales Ratio,0.0,xgb
t26_Moving Average 20 Day,0.0,xgb
t26_Low Price,0.0,xgb
t26_High Price,0.0,xgb
t26_Bid Price,0.0,xgb
t29_Low Price,0.0,xgb
t29_High Price,0.0,xgb
t29_Bid Price,0.0,xgb
t28_Price Change 1 Day Percent,0.0,xgb
t28_Dividend Indicated Yld - Gross,0.0,xgb
t28_Price Earnings Ratio,0.0,xgb
t28_Price to Book Ratio,0.0,xgb
t28_Price to Sales Ratio,0.0,xgb
t28_Moving Average 20 Day,0.0,xgb
t28_Low Price,0.0,xgb
t28_High Price,0.0,xgb
t28_Bid Price,0.0,xgb
t28_Ask Price,0.0,xgb
t27_Price Change 1 Day Percent,0.0,xgb
t27_Dividend Indicated Yld - Gross,0.0,xgb
t27_Price Earnings Ratio,0.0,xgb
t31_Ask Price,0.0,xgb
t30_Price Change 1 Day Percent,0.0,xgb
t30_Dividend Indicated Yld - Gross,0.0,xgb
t30_Price Earnings Ratio,0.0,xgb
t30_Price to Book Ratio,0.0,xgb
t30_Price to Sales Ratio,0.0,xgb
t30_Low Price,0.0,xgb
t30_High Price,0.0,xgb
t30_Bid Price,0.0,xgb
t30_Ask Price,0.0,xgb
t29_Price Change 1 Day Percent,0.0,xgb
t29_Dividend Indicated Yld - Gross,0.0,xgb
t29_Price Earnings Ratio,0.0,xgb
t29_Price to Book Ratio,0.0,xgb
t29_Price to Sales Ratio,0.0,xgb
t05_Moving Average 20 Day,0.0,xgb
t05_Low Price,0.0,xgb
t05_High Price,0.0,xgb
t05_Bid Price,0.0,xgb
t05_Ask Price,0.0,xgb
t32_Bid Price,0.0,xgb
t32_Ask Price,0.0,xgb
t31_Price Change 1 Day Percent,0.0,xgb
t31_Dividend Indicated Yld - Gross,0.0,xgb
t31_Price Earnings Ratio,0.0,xgb
t31_Price to Book Ratio,0.0,xgb
t31_Price to Sales Ratio,0.0,xgb
t31_Moving Average 20 Day,0.0,xgb
t31_Low Price,0.0,xgb
t31_High Price,0.0,xgb
t31_Bid Price,0.0,xgb
t00_Ask Price,0.0,xgb
t32_Price to Book Ratio,0.0,xgb
t32_Price to Sales Ratio,0.0,xgb
t32_Low Price,0.0,xgb
t32_High Price,0.0,xgb
t06_Price to Sales Ratio,0.0,xgb
t06_Moving Average 20 Day,0.0,xgb
t06_Low Price,0.0,xgb
t06_High Price,0.0,xgb
t06_Bid Price,0.0,xgb
t06_Ask Price,0.0,xgb
t05_Price Change 1 Day Percent,0.0,xgb
t05_Dividend Indicated Yld - Gross,0.0,xgb
t05_Price Earnings Ratio,0.0,xgb
t05_Price to Book Ratio,0.0,xgb
t05_Price to Sales Ratio,0.0,xgb
t34_Moving Average 20 Day,0.0,xgb
t34_Low Price,0.0,xgb
t34_High Price,0.0,xgb
t34_Bid Price,0.0,xgb
t34_Ask Price,0.0,xgb
t33_Price Change 1 Day Percent,0.0,xgb
t33_Dividend Indicated Yld - Gross,0.0,xgb
t00_Price Earnings Ratio,0.0,xgb
t33_Price to Book Ratio,0.0,xgb
t33_Price to Sales Ratio,0.0,xgb
t33_Low Price,0.0,xgb
t33_High Price,0.0,xgb
t33_Bid Price,0.0,xgb
t33_Ask Price,0.0,xgb
t32_Price Change 1 Day Percent,0.0,xgb
t32_Dividend Indicated Yld - Gross,0.0,xgb
t36_Ask Price,0.0,xgb
t35_Price Change 1 Day Percent,0.0,xgb
t35_Dividend Indicated Yld - Gross,0.0,xgb
t35_Price Earnings Ratio,0.0,xgb
t35_Price to Book Ratio,0.0,xgb
t35_Price to Sales Ratio,0.0,xgb
t35_Moving Average 20 Day,0.0,xgb
t35_Low Price,0.0,xgb
t35_High Price,0.0,xgb
t35_Bid Price,0.0,xgb
t35_Ask Price,0.0,xgb
t34_Price Change 1 Day Percent,0.0,xgb
t34_Dividend Indicated Yld - Gross,0.0,xgb
t34_Price Earnings Ratio,0.0,xgb
t34_Price to Book Ratio,0.0,xgb
t34_Price to Sales Ratio,0.0,xgb
t37_Price Earnings Ratio,0.0,xgb
t37_Price to Book Ratio,0.0,xgb
t37_Price to Sales Ratio,0.0,xgb
t37_Moving Average 20 Day,0.0,xgb
t37_Low Price,0.0,xgb
t37_High Price,0.0,xgb
t37_Bid Price,0.0,xgb
t37_Ask Price,0.0,xgb
t36_Price Change 1 Day Percent,0.0,xgb
t36_Dividend Indicated Yld - Gross,0.0,xgb
t36_Price Earnings Ratio,0.0,xgb
t36_Price to Book Ratio,0.0,xgb
t36_Moving Average 20 Day,0.0,xgb
t36_Low Price,0.0,xgb
t36_High Price,0.0,xgb
t36_Bid Price,0.0,xgb
t39_Low Price,0.0,xgb
t39_High Price,0.0,xgb
t39_Bid Price,0.0,xgb
t39_Ask Price,0.0,xgb
t38_Price Change 1 Day Percent,0.0,xgb
t38_Dividend Indicated Yld - Gross,0.0,xgb
t38_Price Earnings Ratio,0.0,xgb
t38_Price to Book Ratio,0.0,xgb
t38_Price to Sales Ratio,0.0,xgb
t38_Moving Average 20 Day,0.0,xgb
t38_Low Price,0.0,xgb
t38_High Price,0.0,xgb
t38_Bid Price,0.0,xgb
t38_Ask Price,0.0,xgb
t37_Price Change 1 Day Percent,0.0,xgb
t37_Dividend Indicated Yld - Gross,0.0,xgb
t40_Price Change 1 Day Percent,0.0,xgb
t40_Dividend Indicated Yld - Gross,0.0,xgb
t40_Price Earnings Ratio,0.0,xgb
t40_Price to Book Ratio,0.0,xgb
t40_Price to Sales Ratio,0.0,xgb
t40_Moving Average 20 Day,0.0,xgb
t40_Low Price,0.0,xgb
t40_High Price,0.0,xgb
t40_Bid Price,0.0,xgb
t40_Ask Price,0.0,xgb
t39_Price Change 1 Day Percent,0.0,xgb
t39_Dividend Indicated Yld - Gross,0.0,xgb
t39_Price Earnings Ratio,0.0,xgb
t39_Price to Book Ratio,0.0,xgb
t39_Price to Sales Ratio,0.0,xgb
t39_Moving Average 20 Day,0.0,xgb
t42_Price to Book Ratio,0.0,xgb
t42_Price to Sales Ratio,0.0,xgb
t42_Moving Average 20 Day,0.0,xgb
t42_Low Price,0.0,xgb
t42_High Price,0.0,xgb
t42_Bid Price,0.0,xgb
t42_Ask Price,0.0,xgb
t41_Price Change 1 Day Percent,0.0,xgb
t41_Dividend Indicated Yld - Gross,0.0,xgb
t41_Price Earnings Ratio,0.0,xgb
t41_Price to Book Ratio,0.0,xgb
t41_Price to Sales Ratio,0.0,xgb
t41_Moving Average 20 Day,0.0,xgb
t41_Low Price,0.0,xgb
t41_High Price,0.0,xgb
t41_Bid Price,0.0,xgb
t44_High Price,0.0,xgb
t44_Bid Price,0.0,xgb
t44_Ask Price,0.0,xgb
t43_Price Change 1 Day Percent,0.0,xgb
t43_Dividend Indicated Yld - Gross,0.0,xgb
t43_Price Earnings Ratio,0.0,xgb
t43_Price to Book Ratio,0.0,xgb
t43_Price to Sales Ratio,0.0,xgb
t43_Moving Average 20 Day,0.0,xgb
t43_Low Price,0.0,xgb
t43_High Price,0.0,xgb
t43_Bid Price,0.0,xgb
t43_Ask Price,0.0,xgb
t42_Price Change 1 Day Percent,0.0,xgb
t42_Dividend Indicated Yld - Gross,0.0,xgb
t42_Price Earnings Ratio,0.0,xgb
t45_Dividend Indicated Yld - Gross,0.0,xgb
t45_Price Earnings Ratio,0.0,xgb
t45_Price to Book Ratio,0.0,xgb
t45_Price to Sales Ratio,0.0,xgb
t45_Moving Average 20 Day,0.0,xgb
t45_Low Price,0.0,xgb
t45_High Price,0.0,xgb
t45_Bid Price,0.0,xgb
t45_Ask Price,0.0,xgb
t44_Price Change 1 Day Percent,0.0,xgb
t44_Dividend Indicated Yld - Gross,0.0,xgb
t44_Price Earnings Ratio,0.0,xgb
t44_Price to Book Ratio,0.0,xgb
t44_Price to Sales Ratio,0.0,xgb
t44_Moving Average 20 Day,0.0,xgb
t44_Low Price,0.0,xgb
t47_Price to Book Ratio,0.0,xgb
t47_Price to Sales Ratio,0.0,xgb
t47_Low Price,0.0,xgb
t47_High Price,0.0,xgb
t47_Bid Price,0.0,xgb
t47_Ask Price,0.0,xgb
t46_Price Change 1 Day Percent,0.0,xgb
t46_Dividend Indicated Yld - Gross,0.0,xgb
t46_Price Earnings Ratio,0.0,xgb
t46_Price to Book Ratio,0.0,xgb
t46_Price to Sales Ratio,0.0,xgb
t46_Low Price,0.0,xgb
t46_High Price,0.0,xgb
t46_Bid Price,0.0,xgb
t46_Ask Price,0.0,xgb
t45_Price Change 1 Day Percent,0.0,xgb
t49_Low Price,0.0,xgb
t49_High Price,0.0,xgb
t49_Bid Price,0.0,xgb
t49_Ask Price,0.0,xgb
t48_Price Change 1 Day Percent,0.0,xgb
t48_Dividend Indicated Yld - Gross,0.0,xgb
t48_Price Earnings Ratio,0.0,xgb
t48_Price to Book Ratio,0.0,xgb
t48_Price to Sales Ratio,0.0,xgb
t48_Low Price,0.0,xgb
t48_High Price,0.0,xgb
t48_Bid Price,0.0,xgb
t48_Ask Price,0.0,xgb
t47_Price Change 1 Day Percent,0.0,xgb
t47_Dividend Indicated Yld - Gross,0.0,xgb
t47_Price Earnings Ratio,0.0,xgb
t51_Bid Price,0.0,xgb
t51_Ask Price,0.0,xgb
t50_Price Change 1 Day Percent,0.0,xgb
t50_Dividend Indicated Yld - Gross,0.0,xgb
t50_Price Earnings Ratio,0.0,xgb
t50_Price to Book Ratio,0.0,xgb
t50_Price to Sales Ratio,0.0,xgb
t50_Low Price,0.0,xgb
t50_High Price,0.0,xgb
t50_Bid Price,0.0,xgb
t50_Ask Price,0.0,xgb
t49_Price Change 1 Day Percent,0.0,xgb
t49_Dividend Indicated Yld - Gross,0.0,xgb
t49_Price Earnings Ratio,0.0,xgb
t49_Price to Book Ratio,0.0,xgb
t49_Price to Sales Ratio,0.0,xgb
t03_Price to Book Ratio,0.0,xgb
t03_Price to Sales Ratio,0.0,xgb
t03_Moving Average 20 Day,0.0,xgb
t52_Price Change 1 Day Percent,0.0,xgb
t52_Dividend Indicated Yld - Gross,0.0,xgb
t58_Moving Average 20 Day,0.0,xgb
t52_Price to Book Ratio,0.0,xgb
t52_Price to Sales Ratio,0.0,xgb
t52_Low Price,0.0,xgb
t52_Bid Price,0.0,xgb
t51_Price Change 1 Day Percent,0.0,xgb
t51_Dividend Indicated Yld - Gross,0.0,xgb
t51_Price to Book Ratio,0.0,xgb
t51_Price to Sales Ratio,0.0,xgb
t03_Low Price,0.0,xgb
t51_High Price,0.0,xgb
t53_Moving Average 20 Day,0.0,xgb
t53_High Price,0.0,xgb
t53_Bid Price,0.0,xgb
t04_Price Change 1 Day Percent,0.0,xgb
t04_Dividend Indicated Yld - Gross,0.0,xgb
t04_Price Earnings Ratio,0.0,xgb
t04_Price to Book Ratio,0.0,xgb
t04_Price to Sales Ratio,0.0,xgb
t04_Moving Average 20 Day,0.0,xgb
t04_Low Price,0.0,xgb
t04_High Price,0.0,xgb
t04_Bid Price,0.0,xgb
t04_Ask Price,0.0,xgb
t03_Price Change 1 Day Percent,0.0,xgb
t03_Dividend Indicated Yld - Gross,0.0,xgb
t03_Price Earnings Ratio,0.0,xgb
t55_Dividend Indicated Yld - Gross,0.0,xgb
t55_Price Earnings Ratio,0.0,xgb
t55_Price to Book Ratio,0.0,xgb
t55_Moving Average 20 Day,0.0,xgb
t55_High Price,0.0,xgb
t54_Price Change 1 Day Percent,0.0,xgb
t54_Dividend Indicated Yld - Gross,0.0,xgb
t54_Price Earnings Ratio,0.0,xgb
t54_Price to Book Ratio,0.0,xgb
t54_Price to Sales Ratio,0.0,xgb
t54_Moving Average 20 Day,0.0,xgb
t54_High Price,0.0,xgb
t53_Price Change 1 Day Percent,0.0,xgb
t53_Dividend Indicated Yld - Gross,0.0,xgb
t53_Price to Book Ratio,0.0,xgb
t53_Price to Sales Ratio,0.0,xgb
t00_Dividend Indicated Yld - Gross,0.0,xgb
t00_Price to Sales Ratio,0.0,xgb
t57_Price Change 1 Day Percent,0.0,xgb
t57_Dividend Indicated Yld - Gross,0.0,xgb
t01_Price Earnings Ratio,0.0,xgb
t01_Price to Book Ratio,0.0,xgb
t01_Price to Sales Ratio,0.0,xgb
t01_Moving Average 20 Day,0.0,xgb
t01_Low Price,0.0,xgb
t01_High Price,0.0,xgb
t01_Bid Price,0.0,xgb
t01_Ask Price,0.0,xgb
t00_Price Change 1 Day Percent,0.0,xgb
t00_Price to Book Ratio,0.0,xgb
t00_Bid Price,0.0,xgb
t00_Moving Average 20 Day,0.0,xgb
t55_Price Change 1 Day Percent,0.0,xgb
t03_Bid Price,0.0,xgb
t03_Ask Price,0.0,xgb
t02_Price Change 1 Day Percent,0.0,xgb
t02_Dividend Indicated Yld - Gross,0.0,xgb
t02_Price Earnings Ratio,0.0,xgb
t02_Price to Book Ratio,0.0,xgb
t02_Price to Sales Ratio,0.0,xgb
t02_Moving Average 20 Day,0.0,xgb
t00_Low Price,0.0,xgb
t02_High Price,0.0,xgb
t02_Bid Price,0.0,xgb
t02_Ask Price,0.0,xgb
t01_Price Change 1 Day Percent,0.0,xgb
t01_Dividend Indicated Yld - Gross,0.0,xgb
t03_High Price,0.0,xgb
