feature,importance
Ask Price,0.011248641973361373
High Price,0.004527531727217136
exchange_rate_usd_idr,0.0040044074441539105
Bid Price,0.001859410023058037
Price to Book Ratio,0.001372998669264942
ihsg_close,0.0012669116827762792
Low Price,0.0012243904153971612
Price to Sales Ratio,0.0010830221115611489
Price Earnings Ratio,0.000586882435406246
ihsg_return_1d,0.00021357772509671228
Moving Average 20 Day,7.266099564731225e-05
Price Change 1 Day Percent,5.056985537521518e-05
bi_rate,2.0534463692456238e-05
inflation_rate,1.4023428472356715e-06
cpi_index,0.0
Dividend Indicated Yld - Gross,0.0
