date,forecast_price
2024-12-31,1168.5812
2025-01-01,1166.7583
2025-01-02,1166.334
2025-01-03,1166.2715
2025-01-04,1166.2734
2025-01-05,1166.2717
2025-01-06,1166.2561
2025-01-07,1166.2312
2025-01-08,1166.2031
2025-01-09,1166.176
2025-01-10,1166.1516
2025-01-11,1166.1312
2025-01-12,1166.1145
2025-01-13,1166.1016
2025-01-14,1166.0914
2025-01-15,1166.0837
2025-01-16,1166.078
2025-01-17,1166.0736
2025-01-18,1166.0704
2025-01-19,1166.0681
2025-01-20,1166.0664
2025-01-21,1166.0652
2025-01-22,1166.0645
2025-01-23,1166.0637
2025-01-24,1166.0632
2025-01-25,1166.063
2025-01-26,1166.0627
2025-01-27,1166.0626
2025-01-28,1166.0625
2025-01-29,1166.0624
