date,forecast_price
2024-12-31,6516.849
2025-01-01,6529.2056
2025-01-02,6534.46
2025-01-03,6537.7305
2025-01-04,6539.8667
2025-01-05,6541.335
2025-01-06,6542.38
2025-01-07,6543.141
2025-01-08,6543.7036
2025-01-09,6544.1245
2025-01-10,6544.4414
2025-01-11,6544.6807
2025-01-12,6544.8633
2025-01-13,6545.0024
2025-01-14,6545.1094
2025-01-15,6545.191
2025-01-16,6545.253
2025-01-17,6545.3013
2025-01-18,6545.3384
2025-01-19,6545.366
2025-01-20,6545.3877
2025-01-21,6545.4053
2025-01-22,6545.418
2025-01-23,6545.428
2025-01-24,6545.4355
2025-01-25,6545.4414
2025-01-26,6545.4463
2025-01-27,6545.4497
2025-01-28,6545.4526
2025-01-29,6545.4546
