date,forecast_price
2024-12-31,1351.6128
2025-01-01,1352.3494
2025-01-02,1352.7335
2025-01-03,1352.9685
2025-01-04,1353.1119
2025-01-05,1353.2069
2025-01-06,1353.2756
2025-01-07,1353.3281
2025-01-08,1353.3687
2025-01-09,1353.4
2025-01-10,1353.424
2025-01-11,1353.4419
2025-01-12,1353.4553
2025-01-13,1353.4651
2025-01-14,1353.4722
2025-01-15,1353.4773
2025-01-16,1353.4811
2025-01-17,1353.4838
2025-01-18,1353.4856
2025-01-19,1353.4869
2025-01-20,1353.488
2025-01-21,1353.4886
2025-01-22,1353.4891
2025-01-23,1353.4895
2025-01-24,1353.4899
2025-01-25,1353.49
2025-01-26,1353.4902
2025-01-27,1353.4902
2025-01-28,1353.4904
2025-01-29,1353.4904
