date,forecast_price
2024-12-31,4269.126
2025-01-01,4205.085
2025-01-02,4192.7705
2025-01-03,4191.961
2025-01-04,4192.1465
2025-01-05,4189.589
2025-01-06,4189.1255
2025-01-07,4188.9053
2025-01-08,4187.792
2025-01-09,4186.6035
2025-01-10,4185.817
2025-01-11,4183.786
2025-01-12,4182.4907
2025-01-13,4183.0376
2025-01-14,4181.8594
2025-01-15,4181.938
2025-01-16,4181.4795
2025-01-17,4179.2407
2025-01-18,4179.302
2025-01-19,4179.088
2025-01-20,4178.4585
2025-01-21,4177.266
2025-01-22,4175.9346
2025-01-23,4174.215
2025-01-24,4173.7427
2025-01-25,4173.6304
2025-01-26,4174.6533
2025-01-27,4172.64
2025-01-28,4171.493
2025-01-29,4170.1294
