feature,importance
Bid Price,0.009772982544382103
Price to Sales Ratio,0.007133643164221818
exchange_rate_usd_idr,0.0062561768349648165
Ask Price,0.005525393040928369
Moving Average 20 Day,0.004914538019996439
Price Earnings Ratio,0.0033229236751018687
inflation_rate,0.002332317963979822
bi_rate,0.001962505270882199
Price to Book Ratio,0.0017802897980436678
High Price,0.0016635929998786512
cpi_index,0.000845156495925038
Low Price,0.0
Dividend Indicated Yld - Gross,0.0
Price Change 1 Day Percent,0.0
ihsg_close,0.0
ihsg_return_1d,0.0
