feature,importance
Bid Price,0.0033841175492305173
High Price,0.003064305270787525
Ask Price,0.002856988411790392
Price to Sales Ratio,0.0024525756804631895
cpi_index,0.0020542279211253735
bi_rate,0.001917847638390416
Price Change 1 Day Percent,0.0014202219017343046
ihsg_return_1d,0.0012562740051076857
Low Price,0.0012537284951997566
Moving Average 20 Day,0.0010287666266636532
ihsg_close,0.0009722342674103344
exchange_rate_usd_idr,0.0009656950337511207
Price Earnings Ratio,0.0009647975620872814
Price to Book Ratio,0.0008757935244386484
inflation_rate,0.0008627776031459281
Dividend Indicated Yld - Gross,0.0006708259625617681
