date,forecast_price
2024-12-31,3834.364
2025-01-01,3791.1177
2025-01-02,3766.1384
2025-01-03,3752.0525
2025-01-04,3744.0867
2025-01-05,3739.5718
2025-01-06,3737.0696
2025-01-07,3735.8403
2025-01-08,3735.2441
2025-01-09,3734.9858
2025-01-10,3734.9001
2025-01-11,3734.8965
2025-01-12,3734.9277
2025-01-13,3734.9692
2025-01-14,3735.01
2025-01-15,3735.0444
2025-01-16,3735.0735
2025-01-17,3735.0957
2025-01-18,3735.112
2025-01-19,3735.1243
2025-01-20,3735.1335
2025-01-21,3735.14
2025-01-22,3735.1445
2025-01-23,3735.1477
2025-01-24,3735.1497
2025-01-25,3735.1514
2025-01-26,3735.1528
2025-01-27,3735.1533
2025-01-28,3735.154
2025-01-29,3735.1543
