feature,importance
Low Price,0.005085030359424789
Price to Sales Ratio,0.005066181071884492
Dividend Indicated Yld - Gross,0.0045902666503840174
Price Earnings Ratio,0.004262414897636054
High Price,0.00379737901235498
Bid Price,0.0031061654305949283
Moving Average 20 Day,0.0029746137135493733
Ask Price,0.002778341841131995
Price Change 1 Day Percent,0.0026305485059846096
Price to Book Ratio,0.0024713684444855003
