feature,importance
High Price,0.0044949176740667245
Low Price,0.0030722840655926483
Price Earnings Ratio,0.0028249010025624384
Moving Average 20 Day,0.0027755716033394827
Price Change 1 Day Percent,0.0025529664311777804
Ask Price,0.002516508857513681
Price to Book Ratio,0.0024906676829924215
Bid Price,0.0022797018330810736
Dividend Indicated Yld - Gross,0.0020203171141909898
Price to Sales Ratio,0.0016916885385747122
