feature,importance
Moving Average 20 Day,0.007728409914296455
Low Price,0.003805338335526792
Bid Price,0.003361146969489277
High Price,0.0033025532045220193
Price to Sales Ratio,0.003250544687427129
ihsg_close,0.0027599510866831395
cpi_index,0.0027111100096962808
Ask Price,0.002534303530857576
Price Earnings Ratio,0.0022447980949311065
inflation_rate,0.002191612161518608
bi_rate,0.002149832262670147
exchange_rate_usd_idr,0.002037236879850997
Price Change 1 Day Percent,0.001956191448227912
Dividend Indicated Yld - Gross,0.0019018908102497042
ihsg_return_1d,0.0016095528680931139
Price to Book Ratio,0.001542472804928171
