date,forecast_price
2024-12-31,990.54004
2025-01-01,991.34045
2025-01-02,991.77783
2025-01-03,991.88336
2025-01-04,991.8132
2025-01-05,991.6654
2025-01-06,991.49603
2025-01-07,991.33386
2025-01-08,991.1916
2025-01-09,991.0729
2025-01-10,990.9768
2025-01-11,990.90076
2025-01-12,990.8411
2025-01-13,990.795
2025-01-14,990.7595
2025-01-15,990.73236
2025-01-16,990.71136
2025-01-17,990.69543
2025-01-18,990.6833
2025-01-19,990.6739
2025-01-20,990.6668
2025-01-21,990.6614
2025-01-22,990.6572
2025-01-23,990.6541
2025-01-24,990.6518
2025-01-25,990.6499
2025-01-26,990.6485
2025-01-27,990.6475
2025-01-28,990.6467
2025-01-29,990.646
