date,forecast_price
2024-12-31,3549.47
2025-01-01,3489.9807
2025-01-02,3461.246
2025-01-03,3448.3152
2025-01-04,3441.685
2025-01-05,3438.1711
2025-01-06,3436.2593
2025-01-07,3435.1882
2025-01-08,3434.5718
2025-01-09,3434.2095
2025-01-10,3433.9934
2025-01-11,3433.8633
2025-01-12,3433.7842
2025-01-13,3433.7363
2025-01-14,3433.7068
2025-01-15,3433.6885
2025-01-16,3433.677
2025-01-17,3433.67
2025-01-18,3433.6653
2025-01-19,3433.662
2025-01-20,3433.6602
2025-01-21,3433.6587
2025-01-22,3433.6577
2025-01-23,3433.657
2025-01-24,3433.6565
2025-01-25,3433.6562
2025-01-26,3433.656
2025-01-27,3433.6558
2025-01-28,3433.6558
2025-01-29,3433.6555
