date,forecast_price
2024-12-31,6916.778
2025-01-01,6919.8115
2025-01-02,6921.3164
2025-01-03,6922.2124
2025-01-04,6922.78
2025-01-05,6923.1514
2025-01-06,6923.399
2025-01-07,6923.565
2025-01-08,6923.6777
2025-01-09,6923.753
2025-01-10,6923.8047
2025-01-11,6923.8384
2025-01-12,6923.8613
2025-01-13,6923.877
2025-01-14,6923.887
2025-01-15,6923.8936
2025-01-16,6923.8984
2025-01-17,6923.9014
2025-01-18,6923.904
2025-01-19,6923.9053
2025-01-20,6923.906
2025-01-21,6923.9067
2025-01-22,6923.9067
2025-01-23,6923.907
2025-01-24,6923.907
2025-01-25,6923.907
2025-01-26,6923.907
2025-01-27,6923.907
2025-01-28,6923.907
2025-01-29,6923.908
