feature,importance
Moving Average 20 Day,209863595274.30777
Price to Book Ratio,209863595274.30734
Bid Price,0.005940125542426068
Ask Price,0.0044256256968187285
High Price,0.0030658332527582132
Low Price,0.0027956835474360923
Price to Sales Ratio,0.002509923863527102
Price Change 1 Day Percent,0.0023916117725942725
Dividend Indicated Yld - Gross,0.0020477351754084575
Price Earnings Ratio,0.001906302250680354
