date,forecast_price
2024-12-31,3155.7979
2025-01-01,3150.9924
2025-01-02,3148.434
2025-01-03,3147.0752
2025-01-04,3146.333
2025-01-05,3145.937
2025-01-06,3145.7395
2025-01-07,3145.655
2025-01-08,3145.6316
2025-01-09,3145.638
2025-01-10,3145.6572
2025-01-11,3145.6804
2025-01-12,3145.7024
2025-01-13,3145.7214
2025-01-14,3145.7373
2025-01-15,3145.7498
2025-01-16,3145.7593
2025-01-17,3145.7666
2025-01-18,3145.772
2025-01-19,3145.776
2025-01-20,3145.7793
2025-01-21,3145.7812
2025-01-22,3145.783
2025-01-23,3145.784
2025-01-24,3145.785
2025-01-25,3145.7856
2025-01-26,3145.7861
2025-01-27,3145.7864
2025-01-28,3145.7866
2025-01-29,3145.7866
