feature,importance
High Price,0.004292205335269484
Moving Average 20 Day,0.0042420873193818745
Bid Price,0.003785195431224907
Dividend Indicated Yld - Gross,0.0034452216626585045
Ask Price,0.003403279917661837
Low Price,0.002511835937457349
Price Earnings Ratio,0.0022581669270699536
Price Change 1 Day Percent,0.002244745288118101
Price to Book Ratio,0.0020597354066542203
Price to Sales Ratio,0.00187771412462487
