feature,importance
Ask Price,0.003479205280826945
exchange_rate_usd_idr,0.003021499134289721
Dividend Indicated Yld - Gross,0.0026654869585559424
Moving Average 20 Day,0.002541310079457041
inflation_rate,0.0024311007485569767
Price to Sales Ratio,0.002388984604591602
Price Earnings Ratio,0.0019013577836296087
ihsg_return_1d,0.0017285373508154104
ihsg_close,0.0007453207317698888
Low Price,0.0006251134011044838
Price to Book Ratio,0.0006079727272865262
High Price,0.00046124261356645063
Bid Price,0.000460605303707874
Price Change 1 Day Percent,6.319762259307818e-06
bi_rate,1.7468041429919882e-06
cpi_index,0.0
