date,forecast_price
2024-12-31,3620.4614
2025-01-01,3619.4634
2025-01-02,3618.8916
2025-01-03,3618.5427
2025-01-04,3618.3215
2025-01-05,3618.1772
2025-01-06,3618.0806
2025-01-07,3618.0146
2025-01-08,3617.969
2025-01-09,3617.9373
2025-01-10,3617.9148
2025-01-11,3617.899
2025-01-12,3617.8875
2025-01-13,3617.8796
2025-01-14,3617.8738
2025-01-15,3617.8699
2025-01-16,3617.867
2025-01-17,3617.865
2025-01-18,3617.8633
2025-01-19,3617.8623
2025-01-20,3617.8616
2025-01-21,3617.861
2025-01-22,3617.8608
2025-01-23,3617.8606
2025-01-24,3617.8604
2025-01-25,3617.8604
2025-01-26,3617.86
2025-01-27,3617.86
2025-01-28,3617.86
2025-01-29,3617.86
