feature,importance
Ask Price,0.01264028869579003
Dividend Indicated Yld - Gross,0.012609691626979235
ihsg_return_1d,0.008543511729415821
Price Change 1 Day Percent,0.00696126992255207
exchange_rate_usd_idr,0.005686201027128843
Low Price,0.003294121494460948
Bid Price,0.0026196532196586797
ihsg_close,0.0023706473798180616
cpi_index,0.002112573008768478
High Price,0.0017574682528195106
Moving Average 20 Day,0.0014675481568297594
Price Earnings Ratio,0.000911743468410973
bi_rate,0.0003497370161009418
Price to Sales Ratio,0.0
Price to Book Ratio,0.0
inflation_rate,0.0
