date,forecast_price
2024-12-31,2631.9067
2025-01-01,2596.3545
2025-01-02,2586.7793
2025-01-03,2581.3735
2025-01-04,2577.567
2025-01-05,2574.875
2025-01-06,2572.941
2025-01-07,2571.5293
2025-01-08,2570.4841
2025-01-09,2569.7004
2025-01-10,2569.106
2025-01-11,2568.6501
2025-01-12,2568.2983
2025-01-13,2568.0227
2025-01-14,2567.8071
2025-01-15,2567.6362
2025-01-16,2567.5005
2025-01-17,2567.392
2025-01-18,2567.3047
2025-01-19,2567.2344
2025-01-20,2567.1777
2025-01-21,2567.1313
2025-01-22,2567.094
2025-01-23,2567.0635
2025-01-24,2567.0383
2025-01-25,2567.0176
2025-01-26,2567.001
2025-01-27,2566.9873
2025-01-28,2566.9758
2025-01-29,2566.9668
