date,forecast_price
2024-12-31,3347.0085
2025-01-01,3372.1501
2025-01-02,3394.729
2025-01-03,3413.4067
2025-01-04,3428.477
2025-01-05,3440.4211
2025-01-06,3449.7498
2025-01-07,3456.9473
2025-01-08,3462.4438
2025-01-09,3466.6055
2025-01-10,3469.7344
2025-01-11,3472.072
2025-01-12,3473.8096
2025-01-13,3475.095
2025-01-14,3476.043
2025-01-15,3476.739
2025-01-16,3477.2483
2025-01-17,3477.6208
2025-01-18,3477.8923
2025-01-19,3478.0898
2025-01-20,3478.2336
2025-01-21,3478.3384
2025-01-22,3478.414
2025-01-23,3478.4692
2025-01-24,3478.5093
2025-01-25,3478.538
2025-01-26,3478.5593
2025-01-27,3478.5742
2025-01-28,3478.5854
2025-01-29,3478.5935
