feature,importance
Moving Average 20 Day,304019986072.64655
Dividend Indicated Yld - Gross,304019986072.6455
Bid Price,216840325761.35657
Ask Price,216840325761.35605
High Price,0.00431579106176888
Low Price,0.0043135354593160525
Price to Sales Ratio,0.002432689190979583
Price to Book Ratio,0.0013986736539146833
Price Earnings Ratio,0.0012095557191629928
Price Change 1 Day Percent,0.0011534392792863159
