date,forecast_price
2024-12-31,1287.2256
2025-01-01,1293.2472
2025-01-02,1297.2532
2025-01-03,1300.16
2025-01-04,1302.361
2025-01-05,1304.0697
2025-01-06,1305.4307
2025-01-07,1306.53
2025-01-08,1307.4218
2025-01-09,1308.1547
2025-01-10,1308.7554
2025-01-11,1309.2512
2025-01-12,1309.6687
2025-01-13,1310.0153
2025-01-14,1310.3055
2025-01-15,1310.5482
2025-01-16,1310.7528
2025-01-17,1310.9246
2025-01-18,1311.0708
2025-01-19,1311.1945
2025-01-20,1311.2996
2025-01-21,1311.3872
2025-01-22,1311.4619
2025-01-23,1311.5276
2025-01-24,1311.5806
2025-01-25,1311.6272
2025-01-26,1311.6677
2025-01-27,1311.7019
2025-01-28,1311.7307
2025-01-29,1311.7551
