feature,importance
Price Earnings Ratio,0.007589505294648304
Moving Average 20 Day,0.0060218742466531675
ihsg_return_1d,0.00458984375
High Price,0.0038684561984458263
Price Change 1 Day Percent,0.0036966137859659855
ihsg_close,0.003627108906706174
Low Price,0.002849770108393083
Price to Book Ratio,0.002188340799572569
inflation_rate,0.002086100855376571
Bid Price,0.002004178072093056
bi_rate,0.0018261518406992156
exchange_rate_usd_idr,0.000736494199372827
Price to Sales Ratio,0.0
Ask Price,0.0
cpi_index,0.0
Dividend Indicated Yld - Gross,0.0
