feature,importance
High Price,0.004661444643626775
Low Price,0.0045745271716020434
Moving Average 20 Day,0.00440984613430164
Bid Price,0.0036120545609625073
Ask Price,0.003244859744534723
Price to Sales Ratio,0.0032089623613258634
Price Earnings Ratio,0.002911087624618161
Price to Book Ratio,0.0023742210277379622
Dividend Indicated Yld - Gross,0.002280830912387113
Price Change 1 Day Percent,0.0022108651297012413
