date,forecast_price
2024-12-31,5200.7666
2025-01-01,5197.602
2025-01-02,5176.2515
2025-01-03,5172.6084
2025-01-04,5149.9346
2025-01-05,5082.862
2025-01-06,5072.3965
2025-01-07,5061.9653
2025-01-08,5017.9336
2025-01-09,4991.2583
2025-01-10,4952.216
2025-01-11,4911.9565
2025-01-12,4872.1626
2025-01-13,4851.6772
2025-01-14,4808.2114
2025-01-15,4794.592
2025-01-16,4778.6177
2025-01-17,4765.7856
2025-01-18,4753.729
2025-01-19,4740.171
2025-01-20,4724.036
2025-01-21,4718.035
2025-01-22,4674.4595
2025-01-23,4684.8574
2025-01-24,4664.3643
2025-01-25,4632.0757
2025-01-26,4650.082
2025-01-27,4662.4473
2025-01-28,4628.03
2025-01-29,4627.577
