date,forecast_price
2024-12-31,4088.4868
2025-01-01,4096.8076
2025-01-02,4096.8633
2025-01-03,4096.8716
2025-01-04,4096.875
2025-01-05,4096.8745
2025-01-06,4096.8735
2025-01-07,4096.8716
2025-01-08,4096.8696
2025-01-09,4096.867
2025-01-10,4096.8657
2025-01-11,4096.8643
2025-01-12,4096.863
2025-01-13,4096.862
2025-01-14,4096.861
2025-01-15,4096.86
2025-01-16,4096.8594
2025-01-17,4096.859
2025-01-18,4096.8584
2025-01-19,4096.858
2025-01-20,4096.858
2025-01-21,4096.8574
2025-01-22,4096.8574
2025-01-23,4096.8574
2025-01-24,4096.857
2025-01-25,4096.857
2025-01-26,4096.857
2025-01-27,4096.857
2025-01-28,4096.857
2025-01-29,4096.8564
