feature,importance,model
t38_Moving Average 20 Day,0.0031614583,xgb
t49_High Price,0.003120617,xgb
t48_Price to Sales Ratio,0.0030346308,xgb
t26_Ask Price,0.0030240903,xgb
t09_Price to Sales Ratio,0.0030127133,xgb
t41_Moving Average 20 Day,0.0029752783,xgb
t26_Moving Average 20 Day,0.002910751,xgb
t33_Moving Average 20 Day,0.0028517228,xgb
t56_Low Price,0.0028268395,xgb
t32_Low Price,0.002760034,xgb
t49_Ask Price,0.0027533593,xgb
t56_High Price,0.0027317875,xgb
t46_Low Price,0.002659313,xgb
t15_Price to Sales Ratio,0.0025949923,xgb
t43_High Price,0.002594608,xgb
t45_Ask Price,0.0025604812,xgb
t00_Moving Average 20 Day,0.0025517968,xgb
t42_Low Price,0.002528569,xgb
t48_High Price,0.0024928516,xgb
t36_Moving Average 20 Day,0.0022735696,xgb
t25_Moving Average 20 Day,0.0022485324,xgb
t54_Bid Price,0.0022129314,xgb
t13_Low Price,0.0022083074,xgb
t53_Ask Price,0.0021786497,xgb
t26_Low Price,0.00211362,xgb
t58_Price Earnings Ratio,0.0021002546,xgb
t24_Moving Average 20 Day,0.0020959326,xgb
t28_Low Price,0.0020349473,xgb
t49_Low Price,0.0019830987,xgb
t31_Price to Sales Ratio,0.0019548356,xgb
t50_High Price,0.0019200307,xgb
t52_Ask Price,0.0018824092,xgb
t47_High Price,0.0017823313,xgb
t30_Moving Average 20 Day,0.001766851,xgb
t09_Bid Price,0.001748279,xgb
t57_Price Earnings Ratio,0.0017095015,xgb
t01_High Price,0.0017055712,xgb
t57_Moving Average 20 Day,0.0017001575,xgb
t47_Low Price,0.0016723899,xgb
t17_High Price,0.0016707038,xgb
t54_Ask Price,0.001648333,xgb
t22_Moving Average 20 Day,0.0015435917,xgb
t30_Dividend Indicated Yld - Gross,0.0014653675,xgb
t42_Price to Sales Ratio,0.0013803317,xgb
t49_Bid Price,0.0013732782,xgb
t29_Dividend Indicated Yld - Gross,0.0013474576,xgb
t18_Moving Average 20 Day,0.0013474487,xgb
t16_Dividend Indicated Yld - Gross,0.0013347478,xgb
t33_Price Earnings Ratio,0.0013114876,xgb
t55_Ask Price,0.0012906356,xgb
t38_Low Price,0.0012614487,xgb
t43_Ask Price,0.0012578287,xgb
t14_Moving Average 20 Day,0.0012524083,xgb
t23_Low Price,0.0012520631,xgb
t27_Low Price,0.0012434465,xgb
t31_Bid Price,0.0012219029,xgb
t15_Moving Average 20 Day,0.0012137827,xgb
t29_High Price,0.0012101292,xgb
t55_High Price,0.0011836335,xgb
t03_Moving Average 20 Day,0.0011651128,xgb
t33_Price to Sales Ratio,0.001155364,xgb
t48_Ask Price,0.0011516134,xgb
t08_Low Price,0.001126395,xgb
t56_Price Earnings Ratio,0.0011210188,xgb
t17_Moving Average 20 Day,0.0011060404,xgb
t42_Bid Price,0.0010840561,xgb
t56_Ask Price,0.0010814279,xgb
t22_Dividend Indicated Yld - Gross,0.0010715943,xgb
t32_Price Earnings Ratio,0.0010620866,xgb
t00_High Price,0.0010398851,xgb
t37_High Price,0.0010392223,xgb
t34_Low Price,0.0009954643,xgb
t09_Dividend Indicated Yld - Gross,0.00096192304,xgb
t15_Dividend Indicated Yld - Gross,0.00095430954,xgb
t39_Ask Price,0.0009534688,xgb
t59_Price to Book Ratio,0.00094625767,xgb
t51_Bid Price,0.0009452249,xgb
t55_Price Earnings Ratio,0.0009253296,xgb
t54_Low Price,0.0009133992,xgb
t59_Price Change 1 Day Percent,0.00090583763,xgb
t03_Low Price,0.00089920545,xgb
t34_Ask Price,0.0008890013,xgb
t29_Bid Price,0.00088503945,xgb
t22_Bid Price,0.00088395894,xgb
t52_Price Earnings Ratio,0.0008818872,xgb
t23_Moving Average 20 Day,0.0008318959,xgb
t04_Moving Average 20 Day,0.00082548446,xgb
t39_Price to Book Ratio,0.0008226985,xgb
t55_Price to Sales Ratio,0.0007871943,xgb
t58_Price to Sales Ratio,0.00078710355,xgb
t20_Bid Price,0.00078245363,xgb
t01_Moving Average 20 Day,0.00076893193,xgb
t34_High Price,0.00075114454,xgb
t01_Ask Price,0.000748055,xgb
t46_Price to Book Ratio,0.000739238,xgb
t13_Moving Average 20 Day,0.000736035,xgb
t39_Bid Price,0.0007342869,xgb
t30_Price to Sales Ratio,0.0007238492,xgb
t32_High Price,0.0007158147,xgb
t28_High Price,0.0007140022,xgb
t44_Low Price,0.0007096521,xgb
t06_Moving Average 20 Day,0.000665567,xgb
t57_Dividend Indicated Yld - Gross,0.00064596307,xgb
t05_High Price,0.0006415374,xgb
t50_Bid Price,0.0006386792,xgb
t18_Bid Price,0.00063670514,xgb
t29_Price to Sales Ratio,0.0006251903,xgb
t24_High Price,0.00062495505,xgb
t41_High Price,0.00060970377,xgb
t12_Ask Price,0.000607102,xgb
t37_Price to Sales Ratio,0.0006064734,xgb
t46_Ask Price,0.0005832661,xgb
t53_Price Earnings Ratio,0.0005810928,xgb
t43_Bid Price,0.0005776291,xgb
t05_Moving Average 20 Day,0.0005550685,xgb
t28_Moving Average 20 Day,0.00054477184,xgb
t34_Price to Sales Ratio,0.0005423589,xgb
t17_Price Change 1 Day Percent,0.0005376173,xgb
t57_Low Price,0.00053449237,xgb
t02_Low Price,0.0005189288,xgb
t08_High Price,0.0005087969,xgb
t20_Price to Sales Ratio,0.0005080892,xgb
t52_Price to Sales Ratio,0.00050619873,xgb
t52_High Price,0.0005014381,xgb
t02_Price Change 1 Day Percent,0.00049572904,xgb
t05_Price to Book Ratio,0.00048414172,xgb
t51_Price to Sales Ratio,0.00047430917,xgb
t01_Bid Price,0.0004610487,xgb
t15_Price Change 1 Day Percent,0.0004519333,xgb
t23_Price Change 1 Day Percent,0.0004486767,xgb
t31_Ask Price,0.00044234257,xgb
t04_High Price,0.000441123,xgb
t23_Dividend Indicated Yld - Gross,0.00043436952,xgb
t43_Dividend Indicated Yld - Gross,0.00042733082,xgb
t07_Price Change 1 Day Percent,0.00041487033,xgb
t52_Price Change 1 Day Percent,0.00041007463,xgb
t12_Price Change 1 Day Percent,0.00040234966,xgb
t17_Bid Price,0.00040186284,xgb
t32_Price to Sales Ratio,0.0003967839,xgb
t46_Price to Sales Ratio,0.00038977776,xgb
t02_Price Earnings Ratio,0.0003784207,xgb
t11_High Price,0.00037145132,xgb
t45_High Price,0.00035271744,xgb
t56_Price Change 1 Day Percent,0.00035108818,xgb
t22_Price to Book Ratio,0.00035038902,xgb
t02_Price to Sales Ratio,0.00034911628,xgb
t42_Ask Price,0.00034865062,xgb
t42_Price Change 1 Day Percent,0.0003449566,xgb
t38_Price to Book Ratio,0.0003432754,xgb
t53_Price to Sales Ratio,0.0003428126,xgb
t52_Price to Book Ratio,0.00034264493,xgb
t47_Ask Price,0.00033555157,xgb
t11_Moving Average 20 Day,0.0003327401,xgb
t36_Price Change 1 Day Percent,0.0003287944,xgb
t46_Price Earnings Ratio,0.000328527,xgb
t40_Moving Average 20 Day,0.00032669114,xgb
t09_Price Earnings Ratio,0.0003236032,xgb
t12_High Price,0.00032336242,xgb
t13_Price Change 1 Day Percent,0.0003227943,xgb
t10_Low Price,0.00032120894,xgb
t47_Price to Sales Ratio,0.00031810693,xgb
t21_Moving Average 20 Day,0.00031748894,xgb
t46_Dividend Indicated Yld - Gross,0.00031692095,xgb
t31_Price Earnings Ratio,0.00031513188,xgb
t15_Low Price,0.0003140843,xgb
t56_Bid Price,0.00030404684,xgb
t22_Price Change 1 Day Percent,0.0002991481,xgb
t37_Low Price,0.00029588776,xgb
t01_Dividend Indicated Yld - Gross,0.00029337857,xgb
t39_High Price,0.00028438956,xgb
t25_Price to Book Ratio,0.000272337,xgb
t23_Price to Sales Ratio,0.00027087616,xgb
t40_Price Earnings Ratio,0.00026422943,xgb
t49_Price Change 1 Day Percent,0.00026409328,xgb
t26_Price Change 1 Day Percent,0.00026313172,xgb
t39_Price Change 1 Day Percent,0.00025596377,xgb
t11_Price Change 1 Day Percent,0.00025455217,xgb
t05_Price Change 1 Day Percent,0.00025421628,xgb
t56_Dividend Indicated Yld - Gross,0.0002496124,xgb
t28_Price to Book Ratio,0.00024854313,xgb
t11_Bid Price,0.00023941466,xgb
t26_Price to Sales Ratio,0.0002393242,xgb
t36_Ask Price,0.00023720734,xgb
t00_Price Change 1 Day Percent,0.00023634802,xgb
t41_Price Change 1 Day Percent,0.0002361533,xgb
t23_Ask Price,0.00023544516,xgb
t14_Price Change 1 Day Percent,0.00023157932,xgb
t04_Price Change 1 Day Percent,0.0002294235,xgb
t23_Bid Price,0.00021968053,xgb
t58_Price Change 1 Day Percent,0.0002159484,xgb
t53_Dividend Indicated Yld - Gross,0.00020745832,xgb
t50_Price Change 1 Day Percent,0.00020544491,xgb
t45_Price to Book Ratio,0.00020326936,xgb
t59_Dividend Indicated Yld - Gross,0.00020318295,xgb
t34_Price Change 1 Day Percent,0.00019857673,xgb
t50_Price Earnings Ratio,0.00019699098,xgb
t29_Price Change 1 Day Percent,0.00019646224,xgb
t00_Price to Book Ratio,0.00019562765,xgb
t54_Price Change 1 Day Percent,0.00019369215,xgb
t45_Price Change 1 Day Percent,0.00019154865,xgb
t56_Price to Sales Ratio,0.0001915247,xgb
t06_Ask Price,0.000187053,xgb
t13_Price Earnings Ratio,0.00018627314,xgb
t27_Price Change 1 Day Percent,0.00018395345,xgb
t18_Price to Sales Ratio,0.00018288144,xgb
t12_Low Price,0.0001825771,xgb
t16_Price Change 1 Day Percent,0.00018150234,xgb
t16_Moving Average 20 Day,0.00017936774,xgb
t19_High Price,0.0001787499,xgb
t53_Price Change 1 Day Percent,0.00017832374,xgb
t29_Price Earnings Ratio,0.00017406982,xgb
t10_Price Change 1 Day Percent,0.00017185336,xgb
t38_Price Change 1 Day Percent,0.00017138397,xgb
t50_Dividend Indicated Yld - Gross,0.00016989959,xgb
t39_Price to Sales Ratio,0.00016780596,xgb
t33_Price Change 1 Day Percent,0.00016057232,xgb
t40_Price Change 1 Day Percent,0.00016045151,xgb
t43_Price Change 1 Day Percent,0.00015452188,xgb
t03_Price to Book Ratio,0.00015378752,xgb
t48_Price Change 1 Day Percent,0.00015356598,xgb
t27_Price to Sales Ratio,0.00015254779,xgb
t06_Price Change 1 Day Percent,0.00015138634,xgb
t57_Price Change 1 Day Percent,0.00014842785,xgb
t42_Dividend Indicated Yld - Gross,0.00014819801,xgb
t51_Dividend Indicated Yld - Gross,0.00014812245,xgb
t48_Bid Price,0.00014601754,xgb
t30_Low Price,0.00014515048,xgb
t32_Price Change 1 Day Percent,0.00014497185,xgb
t55_Price Change 1 Day Percent,0.00014470943,xgb
t08_Price Change 1 Day Percent,0.00014214404,xgb
t44_Price Change 1 Day Percent,0.00013733917,xgb
t37_Price Change 1 Day Percent,0.00013715624,xgb
t31_Price to Book Ratio,0.0001368261,xgb
t51_Price to Book Ratio,0.00013670819,xgb
t23_Price to Book Ratio,0.0001359697,xgb
t07_Price to Sales Ratio,0.00013566969,xgb
t58_Price to Book Ratio,0.00013540062,xgb
t21_Price Change 1 Day Percent,0.00013490485,xgb
t01_Price Change 1 Day Percent,0.00013432307,xgb
t20_Price Change 1 Day Percent,0.00013427557,xgb
t00_Price Earnings Ratio,0.00013420932,xgb
t19_Dividend Indicated Yld - Gross,0.00013414708,xgb
t05_Price to Sales Ratio,0.00013061879,xgb
t04_Price Earnings Ratio,0.00012964458,xgb
t37_Dividend Indicated Yld - Gross,0.0001295327,xgb
t01_Price to Sales Ratio,0.00012936998,xgb
t09_Price Change 1 Day Percent,0.00012747615,xgb
t04_Price to Book Ratio,0.00012600997,xgb
t25_Price to Sales Ratio,0.00012561106,xgb
t37_Ask Price,0.00012262372,xgb
t46_Price Change 1 Day Percent,0.00012245061,xgb
t37_Price Earnings Ratio,0.00012237068,xgb
t34_Dividend Indicated Yld - Gross,0.00012080012,xgb
t31_Price Change 1 Day Percent,0.000119523545,xgb
t28_Price to Sales Ratio,0.000118363394,xgb
t00_Price to Sales Ratio,0.00011702578,xgb
t00_Dividend Indicated Yld - Gross,0.00011698627,xgb
t35_Price Change 1 Day Percent,0.00011668858,xgb
t28_Price Change 1 Day Percent,0.00011598483,xgb
t08_Bid Price,0.00011583175,xgb
t07_Dividend Indicated Yld - Gross,0.000115672614,xgb
t10_Bid Price,0.000114279406,xgb
t24_Price to Book Ratio,0.00011183404,xgb
t31_Dividend Indicated Yld - Gross,0.00011115909,xgb
t47_Price Earnings Ratio,0.00011113315,xgb
t45_Price Earnings Ratio,0.000108371605,xgb
t27_Price to Book Ratio,0.000108024375,xgb
t18_Price Change 1 Day Percent,0.000106681095,xgb
t44_Bid Price,0.00010198052,xgb
t13_Dividend Indicated Yld - Gross,0.000101472106,xgb
t25_Price Change 1 Day Percent,0.00010121411,xgb
t32_Ask Price,0.00010045444,xgb
t10_Price to Book Ratio,0.00010023361,xgb
t33_Price to Book Ratio,9.903871e-05,xgb
t36_Dividend Indicated Yld - Gross,9.843288e-05,xgb
t22_High Price,9.727688e-05,xgb
t10_High Price,9.5746356e-05,xgb
t48_Dividend Indicated Yld - Gross,9.5091855e-05,xgb
t39_Dividend Indicated Yld - Gross,9.4984214e-05,xgb
t19_Price Change 1 Day Percent,9.244234e-05,xgb
t15_Price to Book Ratio,9.2414586e-05,xgb
t30_Price Change 1 Day Percent,9.2110495e-05,xgb
t13_Price to Book Ratio,9.192124e-05,xgb
t38_Price Earnings Ratio,9.1667585e-05,xgb
t47_Price Change 1 Day Percent,9.165871e-05,xgb
t32_Dividend Indicated Yld - Gross,8.871372e-05,xgb
t01_Price Earnings Ratio,8.8426095e-05,xgb
t32_Price to Book Ratio,8.7241606e-05,xgb
t41_Price to Sales Ratio,8.6639935e-05,xgb
t29_Price to Book Ratio,8.587745e-05,xgb
t49_Dividend Indicated Yld - Gross,8.4963904e-05,xgb
t21_Price to Book Ratio,8.470608e-05,xgb
t36_Bid Price,8.42388e-05,xgb
t41_Dividend Indicated Yld - Gross,8.411391e-05,xgb
t34_Price to Book Ratio,8.390332e-05,xgb
t22_Price to Sales Ratio,8.352997e-05,xgb
t06_Dividend Indicated Yld - Gross,8.203258e-05,xgb
t47_Bid Price,8.16248e-05,xgb
t19_Price to Book Ratio,8.1152626e-05,xgb
t51_Price Earnings Ratio,8.0714264e-05,xgb
t54_Price to Sales Ratio,8.042005e-05,xgb
t05_Dividend Indicated Yld - Gross,7.99448e-05,xgb
t28_Price Earnings Ratio,7.932607e-05,xgb
t41_Ask Price,7.926146e-05,xgb
t42_Price Earnings Ratio,7.8349294e-05,xgb
t14_Dividend Indicated Yld - Gross,7.52553e-05,xgb
t29_Moving Average 20 Day,7.4550284e-05,xgb
t14_Low Price,7.4078605e-05,xgb
t05_Price Earnings Ratio,7.366566e-05,xgb
t14_Price to Book Ratio,7.3521245e-05,xgb
t37_Bid Price,7.263721e-05,xgb
t42_Price to Book Ratio,7.262009e-05,xgb
t33_Dividend Indicated Yld - Gross,7.260873e-05,xgb
t45_Price to Sales Ratio,7.2244555e-05,xgb
t43_Price to Book Ratio,7.1928895e-05,xgb
t24_Price Change 1 Day Percent,7.187403e-05,xgb
t10_Moving Average 20 Day,7.1546885e-05,xgb
t04_Price to Sales Ratio,7.058057e-05,xgb
t43_Low Price,7.0499176e-05,xgb
t40_Dividend Indicated Yld - Gross,7.01331e-05,xgb
t37_Price to Book Ratio,7.0114234e-05,xgb
t45_Low Price,6.925465e-05,xgb
t41_Bid Price,6.8764915e-05,xgb
t08_Dividend Indicated Yld - Gross,6.8741676e-05,xgb
t50_Price to Book Ratio,6.868242e-05,xgb
t03_Price Change 1 Day Percent,6.8225745e-05,xgb
t09_Price to Book Ratio,6.784734e-05,xgb
t08_Price to Sales Ratio,6.6963905e-05,xgb
t51_Price Change 1 Day Percent,6.6930224e-05,xgb
t43_Price to Sales Ratio,6.620812e-05,xgb
t24_Price Earnings Ratio,6.563925e-05,xgb
t15_Price Earnings Ratio,6.5372406e-05,xgb
t07_Ask Price,6.536928e-05,xgb
t51_High Price,6.427175e-05,xgb
t24_Price to Sales Ratio,6.368896e-05,xgb
t12_Price to Sales Ratio,6.312795e-05,xgb
t43_Price Earnings Ratio,6.311765e-05,xgb
t39_Price Earnings Ratio,6.269984e-05,xgb
t54_Dividend Indicated Yld - Gross,6.095917e-05,xgb
t17_Dividend Indicated Yld - Gross,6.058504e-05,xgb
t35_Price to Sales Ratio,5.95135e-05,xgb
t57_Price to Book Ratio,5.8952523e-05,xgb
t44_Price Earnings Ratio,5.8445545e-05,xgb
t38_Price to Sales Ratio,5.8346395e-05,xgb
t41_Price to Book Ratio,5.8234175e-05,xgb
t36_Price Earnings Ratio,5.817233e-05,xgb
t03_Price to Sales Ratio,5.7240373e-05,xgb
t55_Price to Book Ratio,5.663559e-05,xgb
t47_Dividend Indicated Yld - Gross,5.656482e-05,xgb
t13_Bid Price,5.6525667e-05,xgb
t26_Price Earnings Ratio,5.646057e-05,xgb
t52_Dividend Indicated Yld - Gross,5.599931e-05,xgb
t55_Dividend Indicated Yld - Gross,5.471765e-05,xgb
t20_Price Earnings Ratio,5.4184038e-05,xgb
t50_Price to Sales Ratio,5.4048454e-05,xgb
t17_Price to Book Ratio,5.4046643e-05,xgb
t02_Price to Book Ratio,5.347711e-05,xgb
t11_Ask Price,5.3270003e-05,xgb
t35_Price to Book Ratio,5.3004565e-05,xgb
t58_Dividend Indicated Yld - Gross,5.2853913e-05,xgb
t44_Price to Book Ratio,5.2651787e-05,xgb
t16_Price to Book Ratio,5.245926e-05,xgb
t03_Ask Price,5.1772797e-05,xgb
t34_Price Earnings Ratio,5.1053827e-05,xgb
t40_Price to Sales Ratio,5.0078015e-05,xgb
t33_High Price,4.9729628e-05,xgb
t45_Dividend Indicated Yld - Gross,4.9724888e-05,xgb
t03_Price Earnings Ratio,4.960502e-05,xgb
t27_Moving Average 20 Day,4.944164e-05,xgb
t21_Price to Sales Ratio,4.8844737e-05,xgb
t13_Price to Sales Ratio,4.8754177e-05,xgb
t27_Dividend Indicated Yld - Gross,4.8730093e-05,xgb
t42_High Price,4.869074e-05,xgb
t48_Price to Book Ratio,4.8332215e-05,xgb
t20_Ask Price,4.8190686e-05,xgb
t36_Price to Sales Ratio,4.7850088e-05,xgb
t35_Low Price,4.768103e-05,xgb
t36_Price to Book Ratio,4.751619e-05,xgb
t07_Low Price,4.741453e-05,xgb
t10_Dividend Indicated Yld - Gross,4.7388337e-05,xgb
t18_Price to Book Ratio,4.7290097e-05,xgb
t33_Bid Price,4.683551e-05,xgb
t26_Price to Book Ratio,4.634521e-05,xgb
t06_Price to Book Ratio,4.5033303e-05,xgb
t12_Price to Book Ratio,4.4656623e-05,xgb
t14_Price Earnings Ratio,4.4518725e-05,xgb
t39_Moving Average 20 Day,4.4400826e-05,xgb
t44_Dividend Indicated Yld - Gross,4.4295113e-05,xgb
t04_Dividend Indicated Yld - Gross,4.3702115e-05,xgb
t40_High Price,4.3245418e-05,xgb
t21_Dividend Indicated Yld - Gross,4.2875836e-05,xgb
t19_Bid Price,4.2871197e-05,xgb
t45_Bid Price,4.264727e-05,xgb
t54_Moving Average 20 Day,4.210052e-05,xgb
t11_Price to Sales Ratio,4.1592593e-05,xgb
t07_High Price,4.1491858e-05,xgb
t02_Dividend Indicated Yld - Gross,4.117331e-05,xgb
t35_High Price,4.0842344e-05,xgb
t30_Price Earnings Ratio,4.0789e-05,xgb
t35_Price Earnings Ratio,4.0333474e-05,xgb
t18_Dividend Indicated Yld - Gross,4.0032694e-05,xgb
t07_Price to Book Ratio,3.941124e-05,xgb
t11_Price Earnings Ratio,3.9155715e-05,xgb
t33_Low Price,3.7295176e-05,xgb
t54_Price to Book Ratio,3.716559e-05,xgb
t53_Price to Book Ratio,3.6668534e-05,xgb
t20_High Price,3.6519483e-05,xgb
t26_Dividend Indicated Yld - Gross,3.5058747e-05,xgb
t11_Price to Book Ratio,3.4018936e-05,xgb
t36_Low Price,3.398652e-05,xgb
t56_Price to Book Ratio,3.389349e-05,xgb
t53_Low Price,3.3572538e-05,xgb
t12_Dividend Indicated Yld - Gross,3.350271e-05,xgb
t11_Dividend Indicated Yld - Gross,3.296732e-05,xgb
t38_Ask Price,3.2874592e-05,xgb
t44_High Price,3.188134e-05,xgb
t35_Bid Price,3.1574877e-05,xgb
t47_Price to Book Ratio,3.1276304e-05,xgb
t40_Ask Price,3.1042382e-05,xgb
t21_Price Earnings Ratio,3.0494133e-05,xgb
t38_Dividend Indicated Yld - Gross,3.0370216e-05,xgb
t49_Price to Sales Ratio,3.0297084e-05,xgb
t10_Price Earnings Ratio,3.0241552e-05,xgb
t28_Dividend Indicated Yld - Gross,2.9209888e-05,xgb
t22_Ask Price,2.8707e-05,xgb
t18_Low Price,2.8674422e-05,xgb
t46_Bid Price,2.7870437e-05,xgb
t44_Price to Sales Ratio,2.768838e-05,xgb
t31_Moving Average 20 Day,2.6651978e-05,xgb
t12_Bid Price,2.515887e-05,xgb
t41_Price Earnings Ratio,2.5080615e-05,xgb
t01_Price to Book Ratio,2.5063811e-05,xgb
t46_High Price,2.4944202e-05,xgb
t18_High Price,2.3509185e-05,xgb
t23_Price Earnings Ratio,2.2856218e-05,xgb
t16_Price Earnings Ratio,2.282363e-05,xgb
t48_Price Earnings Ratio,2.2720316e-05,xgb
t48_Low Price,2.2612721e-05,xgb
t40_Price to Book Ratio,2.2534747e-05,xgb
t25_Price Earnings Ratio,2.2344926e-05,xgb
t18_Ask Price,2.2200873e-05,xgb
t49_Price to Book Ratio,2.1866697e-05,xgb
t03_Dividend Indicated Yld - Gross,2.1772426e-05,xgb
t25_Dividend Indicated Yld - Gross,1.9941395e-05,xgb
t40_Bid Price,1.9803174e-05,xgb
t09_Moving Average 20 Day,1.9442326e-05,xgb
t20_Dividend Indicated Yld - Gross,1.9381961e-05,xgb
t58_Moving Average 20 Day,1.9254567e-05,xgb
t08_Price Earnings Ratio,1.9133036e-05,xgb
t19_Price Earnings Ratio,1.901712e-05,xgb
t35_Dividend Indicated Yld - Gross,1.895143e-05,xgb
t49_Price Earnings Ratio,1.8875015e-05,xgb
t41_Low Price,1.7831011e-05,xgb
t17_Price Earnings Ratio,1.7609667e-05,xgb
t24_Low Price,1.7530414e-05,xgb
t07_Bid Price,1.7427956e-05,xgb
t18_Price Earnings Ratio,1.7416918e-05,xgb
t19_Moving Average 20 Day,1.7190901e-05,xgb
t22_Low Price,1.7100503e-05,xgb
t25_Bid Price,1.6985776e-05,xgb
t10_Ask Price,1.6554422e-05,xgb
t30_Price to Book Ratio,1.586874e-05,xgb
t53_Bid Price,1.5733316e-05,xgb
t06_Price to Sales Ratio,1.5255022e-05,xgb
t24_Dividend Indicated Yld - Gross,1.519945e-05,xgb
t10_Price to Sales Ratio,1.47701585e-05,xgb
t54_High Price,1.4544187e-05,xgb
t07_Price Earnings Ratio,1.4543893e-05,xgb
t29_Ask Price,1.37580255e-05,xgb
t27_Price Earnings Ratio,1.37386405e-05,xgb
t29_Low Price,1.3657862e-05,xgb
t09_High Price,1.342878e-05,xgb
t17_Ask Price,1.3390601e-05,xgb
t25_High Price,1.3326747e-05,xgb
t22_Price Earnings Ratio,1.3292352e-05,xgb
t08_Ask Price,1.2982394e-05,xgb
t12_Price Earnings Ratio,1.2597054e-05,xgb
t09_Ask Price,1.24677135e-05,xgb
t14_Ask Price,1.236566e-05,xgb
t14_High Price,1.16706715e-05,xgb
t08_Price to Book Ratio,1.1037182e-05,xgb
t30_High Price,1.0505393e-05,xgb
t32_Bid Price,1.0440115e-05,xgb
t17_Price to Sales Ratio,9.981889e-06,xgb
t20_Price to Book Ratio,9.834456e-06,xgb
t23_High Price,9.820762e-06,xgb
t54_Price Earnings Ratio,9.334039e-06,xgb
t12_Moving Average 20 Day,9.030661e-06,xgb
t31_Low Price,8.644023e-06,xgb
t55_Moving Average 20 Day,8.483522e-06,xgb
t02_Bid Price,8.137392e-06,xgb
t16_Bid Price,7.671757e-06,xgb
t14_Bid Price,7.205369e-06,xgb
t15_Bid Price,7.153787e-06,xgb
t24_Bid Price,6.656126e-06,xgb
t59_Moving Average 20 Day,6.2789254e-06,xgb
t46_Moving Average 20 Day,6.1103146e-06,xgb
t06_Price Earnings Ratio,5.738338e-06,xgb
t20_Low Price,5.219933e-06,xgb
t34_Bid Price,5.111662e-06,xgb
t40_Low Price,4.666997e-06,xgb
t02_High Price,4.6035666e-06,xgb
t44_Ask Price,4.3851337e-06,xgb
t03_High Price,4.26889e-06,xgb
t36_High Price,3.778741e-06,xgb
t19_Low Price,3.4615584e-06,xgb
t06_Bid Price,3.317294e-06,xgb
t44_Moving Average 20 Day,3.224504e-06,xgb
t05_Bid Price,3.1453671e-06,xgb
t38_High Price,3.0859426e-06,xgb
t04_Low Price,2.852252e-06,xgb
t16_Price to Sales Ratio,2.4363812e-06,xgb
t20_Moving Average 20 Day,2.3846383e-06,xgb
t31_High Price,2.0256477e-06,xgb
t43_Moving Average 20 Day,1.6696589e-06,xgb
t48_Moving Average 20 Day,1.3539569e-06,xgb
