feature,importance
Bid Price,0.017313564359210377
Price to Book Ratio,0.01343292871218482
Price Change 1 Day Percent,0.012349598757767404
Dividend Indicated Yld - Gross,0.011531380846604884
Moving Average 20 Day,0.010089708631858227
Ask Price,0.008307200322936586
Price to Sales Ratio,0.006040721016082286
Low Price,0.005302987162334228
High Price,0.005213335173903025
Price Earnings Ratio,0.002531351015204561
