feature,importance
Bid Price,0.0077198231725632525
Moving Average 20 Day,0.007095810226478733
Low Price,0.0035851591672053556
Ask Price,0.0035353877573953167
Dividend Indicated Yld - Gross,0.003248681484070184
High Price,0.003132099023553219
Price to Book Ratio,0.002958290203490463
Price Earnings Ratio,0.002777617643788408
Price to Sales Ratio,0.002638334716385034
Price Change 1 Day Percent,0.0016023662614082159
