feature,importance
High Price,0.003337015998654232
Low Price,0.0033045995943561694
Moving Average 20 Day,0.0031478063465328904
Price to Book Ratio,0.00304387806584904
cpi_index,0.0029913675568726235
Ask Price,0.0029025440958018126
ihsg_return_1d,0.0021369094067874034
ihsg_close,0.00201782852803799
Bid Price,0.0010000529912189107
exchange_rate_usd_idr,0.0008156900717932287
bi_rate,0.0008156900717932285
Price to Sales Ratio,0.0007996426320806624
Price Earnings Ratio,0.000655749685053406
Dividend Indicated Yld - Gross,0.0005576057887325712
Price Change 1 Day Percent,0.0005356972729817077
inflation_rate,0.0
