feature,importance
Ask Price,0.002582407592989061
Bid Price,0.0017391655497970694
Dividend Indicated Yld - Gross,0.0017249024020672549
cpi_index,0.0016690571574549768
Price to Book Ratio,0.001581658277670518
High Price,0.0014790031073637759
Price Change 1 Day Percent,0.001476941728516219
inflation_rate,0.0014449729035395306
Moving Average 20 Day,0.0013983301698435246
exchange_rate_usd_idr,0.0013974221562476094
ihsg_return_1d,0.0013203607388214674
Low Price,0.001279953054840703
bi_rate,0.001173441922879743
Price Earnings Ratio,0.0010170610536978444
Price to Sales Ratio,0.0007761678403834844
ihsg_close,0.0005609036321624528
