date,forecast_price
2024-12-31,1322.1213
2025-01-01,1323.4525
2025-01-02,1323.512
2025-01-03,1323.5782
2025-01-04,1323.6079
2025-01-05,1323.6233
2025-01-06,1323.6305
2025-01-07,1323.6334
2025-01-08,1323.634
2025-01-09,1323.6337
2025-01-10,1323.6328
2025-01-11,1323.6317
2025-01-12,1323.6309
2025-01-13,1323.6299
2025-01-14,1323.6292
2025-01-15,1323.6285
2025-01-16,1323.628
2025-01-17,1323.6276
2025-01-18,1323.6273
2025-01-19,1323.627
2025-01-20,1323.6268
2025-01-21,1323.6267
2025-01-22,1323.6266
2025-01-23,1323.6265
2025-01-24,1323.6263
2025-01-25,1323.6263
2025-01-26,1323.6262
2025-01-27,1323.6262
2025-01-28,1323.6262
2025-01-29,1323.6262
