feature,importance
Moving Average 20 Day,0.010041628507315185
bi_rate,0.006211878365138562
Low Price,0.0054870481524024696
Price to Sales Ratio,0.004811068415074258
Bid Price,0.004655698938222497
Price Earnings Ratio,0.003934677467138199
Ask Price,0.00300936476148006
High Price,0.0026730590978938065
inflation_rate,0.002670564451545947
Price Change 1 Day Percent,0.0022152000300896665
Dividend Indicated Yld - Gross,0.0019375569924401717
cpi_index,0.0017938855792939057
exchange_rate_usd_idr,0.001478077655580509
ihsg_close,0.0007738766105224676
Price to Book Ratio,0.00023920167732285636
ihsg_return_1d,0.0
