date,forecast_price
2024-12-31,2804.914
2025-01-01,2785.0757
2025-01-02,2775.8176
2025-01-03,2770.225
2025-01-04,2766.8142
2025-01-05,2764.6514
2025-01-06,2763.245
2025-01-07,2762.3115
2025-01-08,2761.6816
2025-01-09,2761.25
2025-01-10,2760.9507
2025-01-11,2760.7407
2025-01-12,2760.5923
2025-01-13,2760.4863
2025-01-14,2760.4097
2025-01-15,2760.354
2025-01-16,2760.3135
2025-01-17,2760.2837
2025-01-18,2760.262
2025-01-19,2760.2456
2025-01-20,2760.2336
2025-01-21,2760.2246
2025-01-22,2760.2178
2025-01-23,2760.213
2025-01-24,2760.2092
2025-01-25,2760.2065
2025-01-26,2760.204
2025-01-27,2760.2026
2025-01-28,2760.2012
2025-01-29,2760.2004
