feature,importance
Price to Book Ratio,0.00615215564981315
Bid Price,0.002234140904703141
ihsg_close,0.002134109694010478
Price to Sales Ratio,0.0020796979698766696
inflation_rate,0.001918162872891081
exchange_rate_usd_idr,0.0018508387726387408
Low Price,0.001804930737089252
Moving Average 20 Day,0.001735859624908243
Ask Price,0.0016745335278651712
Dividend Indicated Yld - Gross,0.0016616233328821614
Price Earnings Ratio,0.0014688705117993925
ihsg_return_1d,0.001368202803879878
High Price,0.0013577345473178978
Price Change 1 Day Percent,0.001180764457736934
bi_rate,0.0010569232624667085
cpi_index,0.0010106897066435687
