feature,importance
Low Price,0.010837997562096762
Price Earnings Ratio,0.00827921022760816
Price to Book Ratio,0.003918326200427816
Moving Average 20 Day,0.002938908920623351
Bid Price,0.0027106195289962253
Price Change 1 Day Percent,0.0019077597481485056
ihsg_close,0.001710889237824545
exchange_rate_usd_idr,0.0013682576944120224
Dividend Indicated Yld - Gross,0.0011002029137065006
High Price,0.0006008939839722112
bi_rate,2.579703085267773e-05
Price to Sales Ratio,7.762816191340528e-06
Ask Price,0.0
inflation_rate,0.0
cpi_index,0.0
ihsg_return_1d,0.0
