feature,importance
High Price,0.010721169792135093
Low Price,0.009727865828899668
inflation_rate,0.008202039929407568
Price Earnings Ratio,0.008159705204889182
Moving Average 20 Day,0.00393644900226112
exchange_rate_usd_idr,0.00368615494808182
Price to Book Ratio,0.0027832048324247217
Ask Price,0.0022263808350544414
Bid Price,0.0020619889950224475
ihsg_close,0.0007038463679297521
cpi_index,0.0004980156663805232
bi_rate,0.000188073179015192
ihsg_return_1d,0.00012678308101991866
Dividend Indicated Yld - Gross,4.7603783605150905e-05
Price to Sales Ratio,0.0
Price Change 1 Day Percent,0.0
