epoch,train_loss,val_loss,lr
1,0.4108061685463861,0.32101177491056615,0.0005
2,0.14340046643142632,0.20953303061877238,0.0005
3,0.11014904783618065,0.19435645621226524,0.0005
4,0.10292461340893126,0.20081465531548698,0.0005
5,0.09817554120201363,0.20427173864973452,0.0005
6,0.09121065210270625,0.1694983344238538,0.0005
7,0.09302271792538278,0.17911359243581207,0.0005
8,0.08638627598843267,0.15150134107814386,0.0005
9,0.08901310116052627,0.1526549442091605,0.0005
10,0.08775491368920145,0.15051828427696146,0.0005
11,0.08467077508996038,0.15566097077477228,0.0005
12,0.08505042045240334,0.1549375043413439,0.0005
13,0.08401944882980812,0.14216725643732886,0.0005
14,0.08356196346248777,0.14446629457922527,0.0005
15,0.08440903326943784,0.13070798997869304,0.0005
16,0.0840063594895879,0.14685281049590426,0.0005
17,0.0833809625290628,0.13536487972159764,0.0005
18,0.07890517260331834,0.1234916478985951,0.0005
19,0.0803884408860651,0.12497144999169248,0.0005
20,0.08171230191398265,0.1327631816068243,0.0005
21,0.08038872155664642,0.12542219511244124,0.0005
22,0.08059641233909087,0.10329105794898696,0.0005
23,0.07961155573527018,0.11025715123922813,0.0005
24,0.07933187815344035,0.12179089462632066,0.0005
25,0.0801073296896873,0.08394342699980402,0.0005
26,0.0777983097673317,0.1082574922921427,0.0005
27,0.08042960203249394,0.10287899239583588,0.0005
28,0.07858398049856172,0.10251622442546841,0.0005
29,0.07844302905289503,0.09527214821471479,0.0005
30,0.07847608096603852,0.09238289869314446,0.0005
31,0.0761112950982586,0.09485752597485944,0.0005
32,0.07764367351181618,0.08362597659108661,0.0005
33,0.07677252038672407,0.08615592462043245,0.0005
34,0.07634366572864594,0.09531298258921483,0.0005
35,0.0768316619258414,0.08192387699976668,0.0005
36,0.07676116760593162,0.08265901621787142,0.0005
37,0.07784466059297644,0.06600142946783757,0.0005
38,0.07706342688277631,0.08936235544842717,0.0005
39,0.07203896076128047,0.0758381905707168,0.0005
40,0.07380061478063625,0.08638921289298779,0.0005
41,0.07405469536674493,0.08619810486242765,0.0005
42,0.07273271259013897,0.08203624856673476,0.0005
43,0.07229470917187283,0.08678789137230887,0.0005
44,0.07571598161078696,0.08651682787459769,0.0005
45,0.07503896701186362,0.08048226683463527,0.0005
46,0.0762218484715108,0.07096433572662182,0.00025
47,0.0739221308180081,0.06832445975575414,0.00025
48,0.0750297645620975,0.07715366718235549,0.00025
49,0.0740667773190365,0.07278353793846144,0.00025
50,0.07166631398555626,0.0694651097875514,0.00025
