feature,importance
cpi_index,0.008076426868016533
ihsg_return_1d,0.0059462670336610434
Bid Price,0.004031442932318889
Low Price,0.003893733878032346
exchange_rate_usd_idr,0.0031876280677453073
ihsg_close,0.0029408430974442686
bi_rate,0.0019506478464112664
Dividend Indicated Yld - Gross,0.001142691948916759
Price to Book Ratio,0.0007853355071145207
Price Change 1 Day Percent,0.0003218390637942188
High Price,0.0001882653799839318
Ask Price,3.9379356894658985e-05
Price Earnings Ratio,0.0
Price to Sales Ratio,0.0
Moving Average 20 Day,0.0
inflation_rate,0.0
