feature,importance
Moving Average 20 Day,0.0059923106407276765
Bid Price,0.003267099789539243
bi_rate,0.002863921873658631
Low Price,0.0024766237199385357
ihsg_close,0.0022992749693351603
Ask Price,0.002125545847502884
High Price,0.002068615050500242
Dividend Indicated Yld - Gross,0.0019288152286976122
Price to Sales Ratio,0.0018797886971602615
cpi_index,0.0017031754197526987
inflation_rate,0.001584185033572196
exchange_rate_usd_idr,0.001512727563343154
Price Earnings Ratio,0.0014838898586553757
Price Change 1 Day Percent,0.0012884343680328422
Price to Book Ratio,0.0012862513585615864
ihsg_return_1d,0.0005282423006964618
