trial,val_mae,params
18,385.5289884615462,"{""n_estimators"": 490, ""learning_rate"": 0.1, ""num_leaves"": 127, ""max_depth"": -1, ""min_child_samples"": 60, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}"
19,410.86801130097945,"{""n_estimators"": 1929, ""learning_rate"": 0.03, ""num_leaves"": 127, ""max_depth"": 12, ""min_child_samples"": 60, ""subsample"": 0.9, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0}"
20,419.7920442984152,"{""n_estimators"": 1158, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": 12, ""min_child_samples"": 10, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0}"
21,357.29788966764903,"{""n_estimators"": 787, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 12, ""min_child_samples"": 40, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}"
22,398.0564974628615,"{""n_estimators"": 1700, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 8, ""min_child_samples"": 40, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0}"
23,329.2011484700677,"{""n_estimators"": 1804, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": 5, ""min_child_samples"": 20, ""subsample"": 0.9, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0}"
24,339.8338604457064,"{""n_estimators"": 1726, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 20, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 10.0}"
25,411.3647495308072,"{""n_estimators"": 835, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 60, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0}"
26,299.73640659882693,"{""n_estimators"": 979, ""learning_rate"": 0.05, ""num_leaves"": 127, ""max_depth"": 12, ""min_child_samples"": 10, ""subsample"": 0.6, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}"
27,364.9498437234493,"{""n_estimators"": 966, ""learning_rate"": 0.03, ""num_leaves"": 127, ""max_depth"": 12, ""min_child_samples"": 60, ""subsample"": 1.0, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0}"
28,331.97965908799824,"{""n_estimators"": 780, ""learning_rate"": 0.02, ""num_leaves"": 63, ""max_depth"": 8, ""min_child_samples"": 20, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0}"
29,353.5927805211757,"{""n_estimators"": 970, ""learning_rate"": 0.1, ""num_leaves"": 127, ""max_depth"": 12, ""min_child_samples"": 40, ""subsample"": 0.6, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}"
30,414.5736813665207,"{""n_estimators"": 1529, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": -1, ""min_child_samples"": 10, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0}"
31,418.4696705894252,"{""n_estimators"": 1444, ""learning_rate"": 0.05, ""num_leaves"": 127, ""max_depth"": 12, ""min_child_samples"": 10, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0}"
32,351.8961585596128,"{""n_estimators"": 1189, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 1.0, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0}"
33,376.26899633079154,"{""n_estimators"": 361, ""learning_rate"": 0.08, ""num_leaves"": 31, ""max_depth"": -1, ""min_child_samples"": 60, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 10.0}"
34,351.3238058213092,"{""n_estimators"": 1411, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 40, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}"
35,355.174430108592,"{""n_estimators"": 1635, ""learning_rate"": 0.08, ""num_leaves"": 127, ""max_depth"": -1, ""min_child_samples"": 40, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 10.0}"
36,382.40226807241623,"{""n_estimators"": 756, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 8, ""min_child_samples"": 60, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0}"
37,374.6920553651025,"{""n_estimators"": 1502, ""learning_rate"": 0.08, ""num_leaves"": 31, ""max_depth"": 12, ""min_child_samples"": 20, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0}"
38,395.9482437875467,"{""n_estimators"": 1535, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 60, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0}"
39,343.70242992369856,"{""n_estimators"": 1864, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 12, ""min_child_samples"": 40, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0}"
40,343.45190856370334,"{""n_estimators"": 1767, ""learning_rate"": 0.05, ""num_leaves"": 127, ""max_depth"": 8, ""min_child_samples"": 40, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0}"
41,330.49689611504886,"{""n_estimators"": 1494, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 20, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}"
42,348.94540839758525,"{""n_estimators"": 1654, ""learning_rate"": 0.08, ""num_leaves"": 31, ""max_depth"": 12, ""min_child_samples"": 40, ""subsample"": 0.9, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}"
43,361.6912110034231,"{""n_estimators"": 1934, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 40, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 10.0}"
44,408.66898840674315,"{""n_estimators"": 1977, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": 12, ""min_child_samples"": 20, ""subsample"": 0.6, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0}"
45,374.1791883772178,"{""n_estimators"": 650, ""learning_rate"": 0.1, ""num_leaves"": 63, ""max_depth"": 8, ""min_child_samples"": 20, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0}"
46,330.38906005975525,"{""n_estimators"": 1448, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 8, ""min_child_samples"": 20, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0}"
47,328.3235367181881,"{""n_estimators"": 877, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 20, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0}"
48,343.01117518466,"{""n_estimators"": 1763, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 8, ""min_child_samples"": 40, ""subsample"": 1.0, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0}"
49,382.15429245587273,"{""n_estimators"": 1497, ""learning_rate"": 0.08, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 60, ""subsample"": 1.0, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0}"
50,404.2899106899169,"{""n_estimators"": 1259, ""learning_rate"": 0.1, ""num_leaves"": 63, ""max_depth"": 5, ""min_child_samples"": 60, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0}"
