epoch,train_loss,val_loss,lr,train_seconds,val_seconds,epoch_seconds
1,0.6823467103811148,0.810020327828564,0.0001,0.05600662099999454,0.005853975000036371,0.061866056000042136
2,0.660598303468424,0.7967356382619529,0.0001,0.05287972400003582,0.005725294999990638,0.058610079999994014
3,0.6331032935863755,0.7749099243770946,0.0001,0.054486939999947026,0.00589464800003725,0.06038708900001666
4,0.5924477759227957,0.7396611306460309,0.0001,0.05248136500000555,0.005711233999988963,0.05819807999995419
5,0.5305726155798922,0.6820606509253974,0.0001,0.05291926699999294,0.005878246000008858,0.058804514000030395
6,0.4459904434646757,0.5745641567455583,0.0001,0.05374206700003015,0.0057679779999944,0.05951628600001868
7,0.3657957001185332,0.4862595188207838,0.0001,0.0524182910000377,0.00570765399999118,0.05813152500002161
8,0.3188961795154011,0.4663102486819932,0.0001,0.05245646299999862,0.005737327000019832,0.05819923000001381
9,0.2942160254738237,0.46527709080761687,0.0001,0.05249201700002004,0.0058265819999974156,0.05832493799999838
10,0.2657523931140968,0.47827936938175786,0.0001,0.05366953099996863,0.006034817999989173,0.059710948999963875
11,0.2579098849313661,0.49271341300371924,0.0001,0.05366398199998912,0.005819661999964865,0.05948974399996132
12,0.23922559661677234,0.4952953177871126,0.0001,0.05398718399999325,0.005880387000047449,0.059873931000026914
13,0.23523491712881245,0.5057865821328752,0.0001,0.053541021999990335,0.005891746999964198,0.059439339999983076
14,0.22592998468534067,0.5198200078624667,0.0001,0.054638921999980994,0.005843124000023181,0.06048813600000358
15,0.2147762729809703,0.5215709561304057,0.0001,0.053494899000043006,0.006006786000000375,0.05950900499999534
16,0.21269422386068598,0.5335976451913238,0.0001,0.055693367999992915,0.006257784000013089,0.0619588029999818
17,0.20917578061848985,0.5327068532194013,0.0001,0.05365175000002864,0.005907127999989825,0.05956557899997961
18,0.20548717679729597,0.5430656169955825,5e-05,0.05456261599999834,0.005794799999989664,0.06037545700002056
19,0.19707528279032757,0.5428145902973789,5e-05,0.05301385500001743,0.005909239000004618,0.058930332999977963
20,0.1913603321412131,0.5477225291770655,5e-05,0.05434897200001387,0.006216420999976435,0.06057202300002018
21,0.19533591183923907,0.5488277017931282,5e-05,0.05455189600002086,0.00596557300002587,0.06052462899998545
22,0.1853967724628346,0.5500152201016189,5e-05,0.05488045999999258,0.0059091189999662674,0.06079755900003647
23,0.1936238946560036,0.5498752462697196,5e-05,0.06010552899999766,0.006241702000011173,0.06635442200001762
24,0.18792143953316529,0.5517192617718712,5e-05,0.060467445000028874,0.005904828999973688,0.06637902400001394
25,0.1828614048099005,0.5504374967449472,5e-05,0.05699626399996305,0.006072310000035941,0.06309332600000062
26,0.18671754136094057,0.5475610803751957,5e-05,0.060018713000033586,0.0060643690000006245,0.06608948300004158
27,0.17996764940386606,0.5539842400795374,2.5e-05,0.05398002499998711,0.0058365529999946375,0.05983478899997863
28,0.1758789215677528,0.5509918229285375,2.5e-05,0.05359285600002295,0.005816461999984313,0.059416028999976334
29,0.17502402136616382,0.5517684149366993,2.5e-05,0.05285308200001282,0.005786489000001893,0.05864622399997188
