date,forecast_price
2024-12-31,1238.5161
2025-01-01,1238.4797
2025-01-02,1238.4363
2025-01-03,1238.39
2025-01-04,1238.3502
2025-01-05,1238.3184
2025-01-06,1238.2935
2025-01-07,1238.2743
2025-01-08,1238.2598
2025-01-09,1238.2485
2025-01-10,1238.24
2025-01-11,1238.2335
2025-01-12,1238.2286
2025-01-13,1238.2249
2025-01-14,1238.222
2025-01-15,1238.22
2025-01-16,1238.2183
2025-01-17,1238.217
2025-01-18,1238.2162
2025-01-19,1238.2155
2025-01-20,1238.215
2025-01-21,1238.2146
2025-01-22,1238.2144
2025-01-23,1238.2141
2025-01-24,1238.214
2025-01-25,1238.2139
2025-01-26,1238.2137
2025-01-27,1238.2136
2025-01-28,1238.2136
2025-01-29,1238.2136
