feature,importance,model
t17_High Price,4.1672876e-05,xgb
t12_Moving Average 20 Day,4.1353975e-05,xgb
t18_ihsg_close,4.101595e-05,xgb
t56_Price to Book Ratio,4.0984432e-05,xgb
t50_Dividend Indicated Yld - Gross,4.0784453e-05,xgb
t24_Price Change 1 Day Percent,4.0368035e-05,xgb
t22_Low Price,4.0205065e-05,xgb
t16_Price to Book Ratio,4.0111026e-05,xgb
t49_ihsg_return_1d,4.0056468e-05,xgb
t20_ihsg_close,3.9986357e-05,xgb
t43_Low Price,3.9929113e-05,xgb
t58_Dividend Indicated Yld - Gross,3.990517e-05,xgb
t17_ihsg_close,3.9888324e-05,xgb
t37_Bid Price,3.9847942e-05,xgb
t34_ihsg_return_1d,3.9795297e-05,xgb
t00_ihsg_close,3.9701037e-05,xgb
t57_Price to Sales Ratio,3.9450635e-05,xgb
t42_Price to Book Ratio,3.920383e-05,xgb
t32_Price to Book Ratio,3.8070382e-05,xgb
t57_Dividend Indicated Yld - Gross,3.7897404e-05,xgb
t02_Bid Price,3.7838498e-05,xgb
t28_Price Change 1 Day Percent,3.7412294e-05,xgb
t11_Price Earnings Ratio,3.7405815e-05,xgb
t03_Price to Book Ratio,3.729652e-05,xgb
t48_Price to Book Ratio,3.7221598e-05,xgb
t39_Price Change 1 Day Percent,3.7211714e-05,xgb
t31_ihsg_return_1d,3.7205027e-05,xgb
t59_Moving Average 20 Day,3.6682355e-05,xgb
t10_ihsg_close,3.646616e-05,xgb
t19_Price to Book Ratio,3.639976e-05,xgb
t25_Price to Book Ratio,3.6225792e-05,xgb
t08_Price Change 1 Day Percent,3.618838e-05,xgb
t40_Price Change 1 Day Percent,3.6059973e-05,xgb
t32_ihsg_return_1d,3.6047335e-05,xgb
t27_Dividend Indicated Yld - Gross,3.5985566e-05,xgb
t15_High Price,3.5024867e-05,xgb
t12_Price to Sales Ratio,3.463154e-05,xgb
t36_ihsg_close,3.431371e-05,xgb
t50_bi_rate,3.4077428e-05,xgb
t09_Price to Book Ratio,3.36798e-05,xgb
t17_Dividend Indicated Yld - Gross,3.3475157e-05,xgb
t25_ihsg_close,3.3249882e-05,xgb
t18_Price to Book Ratio,3.312131e-05,xgb
t39_exchange_rate_usd_idr,3.302759e-05,xgb
t17_Price Earnings Ratio,3.26761e-05,xgb
t04_Dividend Indicated Yld - Gross,3.2426113e-05,xgb
t41_Low Price,3.238531e-05,xgb
t00_Dividend Indicated Yld - Gross,3.2281267e-05,xgb
t22_ihsg_close,3.216287e-05,xgb
t02_Price to Book Ratio,3.209136e-05,xgb
t33_Bid Price,3.1663836e-05,xgb
t53_ihsg_close,3.160472e-05,xgb
t09_Bid Price,3.1545107e-05,xgb
t23_Price Earnings Ratio,3.1516727e-05,xgb
t44_Low Price,3.1038144e-05,xgb
t08_Dividend Indicated Yld - Gross,3.0688923e-05,xgb
t40_Bid Price,3.0555486e-05,xgb
t06_Price to Sales Ratio,3.0065554e-05,xgb
t41_Bid Price,2.9956449e-05,xgb
t41_Ask Price,2.9734512e-05,xgb
t08_Price Earnings Ratio,2.9689005e-05,xgb
t14_Dividend Indicated Yld - Gross,2.9157804e-05,xgb
t24_ihsg_close,2.8947625e-05,xgb
t08_Price to Book Ratio,2.8925637e-05,xgb
t22_Dividend Indicated Yld - Gross,2.8782564e-05,xgb
t17_Price to Book Ratio,2.8583665e-05,xgb
t47_Price to Book Ratio,2.8478269e-05,xgb
t09_High Price,2.8040036e-05,xgb
t47_Dividend Indicated Yld - Gross,2.7722592e-05,xgb
t20_Dividend Indicated Yld - Gross,2.770367e-05,xgb
t07_Ask Price,2.745759e-05,xgb
t27_Price to Book Ratio,2.7420063e-05,xgb
t07_Price to Sales Ratio,2.7344955e-05,xgb
t16_Price Earnings Ratio,2.712581e-05,xgb
t07_Price Earnings Ratio,2.6884101e-05,xgb
t08_Ask Price,2.679711e-05,xgb
t11_High Price,2.6487278e-05,xgb
t42_High Price,2.645783e-05,xgb
t17_Price to Sales Ratio,2.6388738e-05,xgb
t04_High Price,2.596535e-05,xgb
t38_Low Price,2.5521691e-05,xgb
