feature,importance
Price Change 1 Day Percent,0.012466793762238608
High Price,0.010417967440500634
inflation_rate,0.006446122999033016
Moving Average 20 Day,0.006121190422790182
Low Price,0.0034832063583356433
exchange_rate_usd_idr,0.002703131465103878
Dividend Indicated Yld - Gross,0.001706868669862163
cpi_index,0.0016283562305438356
Price to Book Ratio,0.001253851626744209
Bid Price,0.001134443001622766
ihsg_close,0.0007776320912752349
Ask Price,0.000678936594340479
ihsg_return_1d,0.0006143632766907154
Price to Sales Ratio,0.0
Price Earnings Ratio,0.0
bi_rate,0.0
