date,forecast_price
2024-12-31,3807.37
2025-01-01,3794.2566
2025-01-02,3781.7822
2025-01-03,3773.1245
2025-01-04,3767.4531
2025-01-05,3763.6802
2025-01-06,3761.1187
2025-01-07,3759.3472
2025-01-08,3758.1018
2025-01-09,3757.216
2025-01-10,3756.5806
2025-01-11,3756.122
2025-01-12,3755.7896
2025-01-13,3755.5483
2025-01-14,3755.3726
2025-01-15,3755.2441
2025-01-16,3755.151
2025-01-17,3755.0825
2025-01-18,3755.0322
2025-01-19,3754.9956
2025-01-20,3754.9688
2025-01-21,3754.9487
2025-01-22,3754.9343
2025-01-23,3754.9233
2025-01-24,3754.915
2025-01-25,3754.9094
2025-01-26,3754.905
2025-01-27,3754.9019
2025-01-28,3754.899
2025-01-29,3754.8972
