date,forecast_price
2024-12-31,8165.215
2025-01-01,8144.116
2025-01-02,8132.745
2025-01-03,8136.997
2025-01-04,8127.373
2025-01-05,8133.11
2025-01-06,8129.0195
2025-01-07,8120.9673
2025-01-08,8123.7803
2025-01-09,8122.61
2025-01-10,8122.181
2025-01-11,8128.6387
2025-01-12,8121.164
2025-01-13,8122.1484
2025-01-14,8113.369
2025-01-15,8112.6006
2025-01-16,8105.837
2025-01-17,8104.381
2025-01-18,8099.69
2025-01-19,8093.2056
2025-01-20,8091.6377
2025-01-21,8088.824
2025-01-22,8089.0234
2025-01-23,8089.33
2025-01-24,8090.222
2025-01-25,8085.9766
2025-01-26,8083.3633
2025-01-27,8083.1055
2025-01-28,8074.262
2025-01-29,8080.963
