feature,importance
Bid Price,0.007078711713741845
Low Price,0.004882385294573998
exchange_rate_usd_idr,0.004748322614856681
ihsg_close,0.002499519893899559
Price Change 1 Day Percent,0.0021609716932289346
Ask Price,0.001441511426431438
bi_rate,0.001432213524822143
Price to Sales Ratio,0.0013593829430950178
Dividend Indicated Yld - Gross,0.0012140125075044731
cpi_index,0.0006851575531375866
Price to Book Ratio,0.0003446659247856608
High Price,0.0002620069698120152
Price Earnings Ratio,1.4114346898472356e-05
Moving Average 20 Day,0.0
inflation_rate,0.0
ihsg_return_1d,0.0
