trial,val_mae,params
1,477.7037353515625,"{""n_estimators"": 1519, ""learning_rate"": 0.1, ""max_depth"": 6, ""min_child_weight"": 8.0, ""subsample"": 1.0, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""gamma"": 0.2}"
2,433.8677978515625,"{""n_estimators"": 995, ""learning_rate"": 0.1, ""max_depth"": 8, ""min_child_weight"": 4.0, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0, ""gamma"": 0.2}"
3,467.1289978027344,"{""n_estimators"": 1259, ""learning_rate"": 0.01, ""max_depth"": 5, ""min_child_weight"": 4.0, ""subsample"": 0.9, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 10.0, ""gamma"": 0.2}"
4,387.23309326171875,"{""n_estimators"": 434, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 6.0, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.5, ""reg_lambda"": 10.0, ""gamma"": 0.0}"
5,456.2705078125,"{""n_estimators"": 734, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 4.0, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0, ""gamma"": 0.2}"
6,438.5812072753906,"{""n_estimators"": 746, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 6.0, ""subsample"": 0.9, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""gamma"": 0.2}"
7,436.5981140136719,"{""n_estimators"": 1612, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 4.0, ""subsample"": 1.0, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""gamma"": 0.2}"
8,344.53515625,"{""n_estimators"": 1659, ""learning_rate"": 0.08, ""max_depth"": 3, ""min_child_weight"": 1.0, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""gamma"": 0.0}"
9,428.9689025878906,"{""n_estimators"": 699, ""learning_rate"": 0.01, ""max_depth"": 6, ""min_child_weight"": 6.0, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""gamma"": 0.0}"
10,440.1244201660156,"{""n_estimators"": 1217, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 4.0, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0, ""gamma"": 0.0}"
11,450.211181640625,"{""n_estimators"": 714, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 4.0, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""gamma"": 0.1}"
12,395.7982482910156,"{""n_estimators"": 1082, ""learning_rate"": 0.02, ""max_depth"": 6, ""min_child_weight"": 2.0, ""subsample"": 0.6, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0, ""gamma"": 0.1}"
13,357.6325378417969,"{""n_estimators"": 757, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 4.0, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""gamma"": 0.0}"
14,438.90350341796875,"{""n_estimators"": 1174, ""learning_rate"": 0.05, ""max_depth"": 6, ""min_child_weight"": 4.0, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""gamma"": 0.2}"
15,400.17578125,"{""n_estimators"": 1052, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 6.0, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0, ""gamma"": 0.1}"
16,484.94769287109375,"{""n_estimators"": 784, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 1.0, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""gamma"": 0.2}"
17,434.1737365722656,"{""n_estimators"": 1305, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 8.0, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0, ""gamma"": 0.1}"
18,367.3970642089844,"{""n_estimators"": 941, ""learning_rate"": 0.01, ""max_depth"": 5, ""min_child_weight"": 4.0, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 10.0, ""gamma"": 0.0}"
19,348.9287109375,"{""n_estimators"": 478, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 4.0, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0, ""gamma"": 0.0}"
20,439.981689453125,"{""n_estimators"": 1106, ""learning_rate"": 0.01, ""max_depth"": 5, ""min_child_weight"": 2.0, ""subsample"": 1.0, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""gamma"": 0.2}"
21,464.6861267089844,"{""n_estimators"": 502, ""learning_rate"": 0.05, ""max_depth"": 8, ""min_child_weight"": 4.0, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 10.0, ""gamma"": 0.2}"
22,547.9569702148438,"{""n_estimators"": 325, ""learning_rate"": 0.01, ""max_depth"": 6, ""min_child_weight"": 2.0, ""subsample"": 0.6, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""gamma"": 0.1}"
23,466.1065979003906,"{""n_estimators"": 530, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 2.0, ""subsample"": 0.6, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 10.0, ""gamma"": 0.2}"
24,457.79034423828125,"{""n_estimators"": 815, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 6.0, ""subsample"": 1.0, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""gamma"": 0.1}"
25,407.6888732910156,"{""n_estimators"": 1041, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 8.0, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""gamma"": 0.1}"
26,356.1463928222656,"{""n_estimators"": 1169, ""learning_rate"": 0.01, ""max_depth"": 6, ""min_child_weight"": 4.0, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0, ""gamma"": 0.0}"
27,484.37060546875,"{""n_estimators"": 1167, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 6.0, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""gamma"": 0.2}"
28,442.6448059082031,"{""n_estimators"": 416, ""learning_rate"": 0.08, ""max_depth"": 8, ""min_child_weight"": 2.0, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""gamma"": 0.2}"
