date,forecast_price
2024-12-31,3570.6843
2025-01-01,3569.7224
2025-01-02,3569.0037
2025-01-03,3568.7256
2025-01-04,3568.5388
2025-01-05,3568.392
2025-01-06,3568.2732
2025-01-07,3568.178
2025-01-08,3568.1016
2025-01-09,3568.0413
2025-01-10,3567.9937
2025-01-11,3567.956
2025-01-12,3567.9265
2025-01-13,3567.9028
2025-01-14,3567.884
2025-01-15,3567.8696
2025-01-16,3567.858
2025-01-17,3567.8489
2025-01-18,3567.8416
2025-01-19,3567.8357
2025-01-20,3567.8313
2025-01-21,3567.8276
2025-01-22,3567.825
2025-01-23,3567.8228
2025-01-24,3567.821
2025-01-25,3567.8198
2025-01-26,3567.8186
2025-01-27,3567.8179
2025-01-28,3567.8171
2025-01-29,3567.8167
