date,forecast_price
2024-12-31,8592.447
2025-01-01,8500.342
2025-01-02,8519.066
2025-01-03,8517.918
2025-01-04,8523.325
2025-01-05,8521.788
2025-01-06,8518.845
2025-01-07,8514.565
2025-01-08,8522.465
2025-01-09,8520.875
2025-01-10,8519.464
2025-01-11,8517.1
2025-01-12,8513.702
2025-01-13,8514.999
2025-01-14,8511.527
2025-01-15,8517.972
2025-01-16,8511.285
2025-01-17,8506.825
2025-01-18,8509.707
2025-01-19,8516.931
2025-01-20,8510.041
2025-01-21,8513.318
2025-01-22,8515.061
2025-01-23,8509.154
2025-01-24,8516.928
2025-01-25,8508.64
2025-01-26,8516.784
2025-01-27,8512.957
2025-01-28,8514.059
2025-01-29,8517.256
